C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST06:34:18

dec >=0&rah >=8.75&rah< 9.0&(cat='NGC'|Vmag< 11)
------------------------------------------------

Number of objects : 3764

 #  |                                                                 identifier                                                                 |                typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm         |  Mag V  |   spec. type    |   ang. size   |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|--------------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------|---------------------------------------|-----------------------------------|-------------------|---------|-----------------|---------------|-----|----------------|-----------------------|--------|-------------------
2811|TYC 814-1546-1                                                                                                                              |Star                               |08 58 09.0872965512 +11 25 10.548791292|216.9441162080468 +33.2577815786423| -13.999 -5.733    |10.64    |~                |    ~     ~    |    1|  932.836   pc  | -16.7075    +16.7075  |paral   |2020yCat.1350....0G
2812|TYC 814-1582-1                                                                                                                              |High Proper Motion Star            |08 56 55.8096818664 +10 44 14.593080408|217.5271006588688 +32.6956304855657|-77.326 -35.947    |10.44    |~                |    ~     ~    |    1|   70.207   pc  |  -0.0877     +0.0877  |paral   |2020yCat.1350....0G
2813|TYC 814-1701-1                                                                                                                              |Star                               |08 59 28.9165963680 +12 04 30.682399008|216.3950625024887 +33.8291325414147|  -0.604 -2.497    |10.63    |~                |    ~     ~    |    1|  427.460   pc  |  -2.8322     +2.8322  |paral   |2020yCat.1350....0G
2814|TYC 814-1742-1                                                                                                                              |Star                               |08 57 36.0002549640 +10 51 11.601009720|217.4866688753340 +32.8939282481598|  3.818 -16.156    |10.60    |~                |    ~     ~    |    1|  868.508   pc  | -13.5021    +13.5021  |paral   |2020yCat.1350....0G
2815|IRAS 08508+1105                                                                                                                             |Long-Period Variable Candidate     |08 53 37.1591700168 +10 53 52.219941720|216.9430110192424 +32.0298139503880|   0.981 -2.408    |9.99     |~                |    ~     ~    |    1| 1355.2     pc  | -40.9553    +40.9553  |paral   |2020yCat.1350....0G
2816|TYC 814-1810-1                                                                                                                              |Star                               |08 52 01.0114481808 +10 26 21.345301464|217.2314809733270 +31.4774401870041|  6.040 -15.551    |10.24    |~                |    ~     ~    |    1|  705.020   pc  |  -8.9967     +8.9967  |paral   |2020yCat.1350....0G
2817|TYC 814-1963-1                                                                                                                              |Star                               |08 59 01.3714256736 +11 43 22.496869020|216.7227896996489 +33.5793791495506|    3.721 1.196    |10.28    |~                |    ~     ~    |    1|  819.336   pc  | -13.4262    +13.4262  |paral   |2020yCat.1350....0G
2818|TYC 814-2069-1                                                                                                                              |Star                               |08 57 35.3878528536 +11 49 00.215978844|216.4440215877862 +33.3006301396019| -23.553 -8.012    |10.37    |~                |    ~     ~    |    1|  266.610   pc  |  -2.9570     +2.9570  |paral   |2020yCat.1350....0G
2819|TYC 814-2351-1                                                                                                                              |Star                               |08 59 26.2126213536 +11 47 42.011411208|216.6954807953522 +33.7016412448749| -8.482 -28.872    |10.65    |~                |    ~     ~    |    1|  231.546   pc  |  -1.2009     +1.2009  |paral   |2020yCat.1350....0G
2820|TYC 814-2394-1                                                                                                                              |High Proper Motion Star            |08 56 27.9804092160 +10 31 14.412614088|217.7009987236163 +32.4994399724537|-107.302 16.199    |10.61    |~                |    ~     ~    |    1|   76.956   pc  |  -0.0930     +0.0930  |paral   |2020yCat.1350....0G
2821|TYC 814-2632-1                                                                                                                              |Star                               |08 59 47.9520305232 +10 44 12.071808384|217.8894532579187 +33.3314642034808|  -9.184 -6.819    |10.33    |~                |    ~     ~    |    1|  321.574   pc  |  -1.8717     +1.8717  |paral   |2020yCat.1350....0G
2822|TYC 814-2692-1                                                                                                                              |Star                               |08 55 20.9675969976 +11 01 37.237982268|217.0192788364323 +32.4689560209941| -32.055 -0.196    |9.78     |~                |    ~     ~    |    1|  154.919   pc  |  -0.4056     +0.4056  |paral   |2020yCat.1350....0G
2823|2MASS J08532503+1040506                                                                                                                     |Red Giant Branch star              |08 53 25.0416867192 +10 40 50.730003948|217.1491972680239 +31.8920342836297|   8.612 -3.630    |9.90     |~                |    ~     ~    |    1|  981.354   pc  | -20.3205    +20.3205  |paral   |2020yCat.1350....0G
2824|TYC 814-2783-1                                                                                                                              |Star                               |08 58 55.4772617088 +10 20 22.873953264|218.2059591900618 +32.9659609607529| -25.182 -5.502    |10.71    |~                |    ~     ~    |    1|  297.318   pc  |  -1.5912     +1.5912  |paral   |2020yCat.1350....0G
2825|TYC 814-2987-1                                                                                                                              |Star                               |08 58 00.0766716816 +10 29 22.390787688|217.9279461482281 +32.8262770391576|  5.380 -16.051    |9.92     |~                |    ~     ~    |    1|  594.354   pc  |  -5.1222     +5.1222  |paral   |2020yCat.1350....0G
2826|TYC 814-3004-1                                                                                                                              |Star                               |08 58 17.4145835592 +10 08 14.454308904|218.3420400938182 +32.7374224811788|  -3.467 -6.190    |10.35    |~                |    ~     ~    |    1|  535.017   pc  |  -6.6122     +6.6122  |paral   |2020yCat.1350....0G
2827|NGC 2682 140                       NGC 2682 140                                                                                             |Rotating Variable                  |08 51 22.0511842656 +11 46 41.010219552|215.7276270534840 +31.9020797189534| -11.043 -3.032    |13.189   |~                |    ~     ~    |    1|  827.558   pc  | -33.6200    +33.6200  |ST-L    |2020AJ....160...83S
2828|NGC 2682 20                        NGC 2682 20                                                                                              |Variable Star                      |08 50 49.9469249705 +11 49 12.771453264|215.6180231139434 +31.8008117811841| -10.867 -3.143    |12.889   |G8V              |    ~     ~    |    1|  805.635   pc  | -38.9800    +38.9800  |ST-L    |2020AJ....160...83S
2829|NGC 2682 24                        NGC 2682 24                                                                                              |Spectroscopic Binary               |08 50 53.1648732419 +11 47 34.206354717|215.6537443033413 +31.8012730345535| -10.906 -3.455    |13.307   |~                |    ~     ~    |    1|  844.88    pc  | -28.3387    +28.3387  |paral   |2020yCat.1350....0G
2830|NGC 2682 43                        NGC 2682 43                                                                                              |Spectroscopic Binary               |08 50 59.2317237720 +11 46 13.002141504|215.6900415812545 +31.8142992814309| -10.910 -2.875    |13.443   |G2V              |    ~     ~    |    1|  807.290   pc  | -33.6000    +33.6000  |ST-L    |2020AJ....160...83S
2831|NGC 2682 73                        NGC 2682 73                                                                                              |Star                               |08 51 08.5682228256 +11 50 53.061379440|215.6256283291655 +31.8814416152702| -11.035 -2.836    |13.779   |G0V              |    ~     ~    |    1|  861.920   pc  | -13.8924    +13.8924  |paral   |2020yCat.1350....0G
2832|NGC 2682 112                       NGC 2682 112                                                                                             |Star                               |08 51 18.1013398368 +11 42 54.764267832|215.7868699661179 +31.8611089089793| -10.998 -2.823    |13.282   |G0V              |    ~     ~    |    1|  858.222   pc  | -11.2691    +11.2691  |paral   |2020yCat.1350....0G
2833|NGC 2682 173                       NGC 2682 173                                                                                             |Red Giant Branch star              |08 51 30.4540403064 +11 48 58.324606164|215.7037231576470 +31.9491739713526| -11.119 -2.973    |11.731   |~                |    ~     ~    |    1|  734.107   pc  | -14.8201    +14.8201  |paral   |2020yCat.1350....0G
2834|NGC 2682 63                        NGC 2682 63                                                                                              |Star                               |08 51 05.9493499440 +11 51 09.871819020|215.6153742982864 +31.8736934586663|   -1.193 1.464    |13.327   |F6V              |    ~     ~    |    1| 1486.547   pc  | -41.9866    +41.9866  |paral   |2020yCat.1350....0G
2835|NGC 2682 123                       Cl* NGC 2682 SAND 1070                                                                                   |RS CVn Variable                    |08 51 19.6901093120 +11 52 10.753229665|215.6248725619780 +31.9316625870902| -11.141 -3.319    |13.939   |G1V              |    ~     ~    |    1|  875.887   pc  | -15.7271    +15.7271  |paral   |2020yCat.1350....0G
2836|NGC 2682 165                       NGC 2682 165                                                                                             |Spectroscopic Binary               |08 51 29.4079592280 +11 54 13.962790188|215.6077416656958 +31.9819621908882| -10.770 -2.757    |12.845   |F9V              |    ~     ~    |    1|  905.059   pc  | -19.9868    +19.9868  |paral   |2020yCat.1350....0G
2837|NGC 2682 168                       NGC 2682 168                                                                                             |Blue Straggler                     |08 51 29.8591454496 +11 51 29.958553548|215.6574360035197 +31.9645921886575| -11.190 -2.577    |13.342   |F6V              |    ~     ~    |    1|  894.855   pc  | -12.8923    +12.8923  |paral   |2020yCat.1350....0G
2838|NGC 2682 171                       NGC 2682 171                                                                                             |Star                               |08 51 30.1308913504 +11 43 49.888057481|215.7947383734391 +31.9120838264588| -11.129 -2.889    |13.136   |F9V              |    ~     ~    |    1|  878.194   pc  | -43.8056    +43.8056  |paral   |2020yCat.1350....0G
2839|NGC 2682 210                       NGC 2682 210                                                                                             |Star                               |08 51 39.2311504440 +11 50 03.851908944|215.7018940473946 +31.9893012447034| -11.010 -3.155    |12.277   |F8V              |    ~     ~    |    1|  836.540   pc  | -11.2668    +11.2668  |paral   |2020yCat.1350....0G
2840|NGC 2682 215                       NGC 2682 215                                                                                             |Variable Star                      |08 51 41.2290418776 +11 54 29.071239876|215.6269880727260 +32.0275032421347| -11.067 -2.903    |12.836   |F8IV             |    ~     ~    |    1|  816.971   pc  | -40.8500    +40.8500  |ST-L    |2020AJ....160...83S
2841|NGC 2682 219                       NGC 2682 219                                                                                             |Spectroscopic Binary               |08 51 42.4520308920 +11 49 51.965419080|215.7119107191918 +31.9998495700591| -11.035 -2.669    |12.606   |F7V              |    ~     ~    |    1|  852.951   pc  | -11.4949    +11.4949  |paral   |2020yCat.1350....0G
2842|NGC 2682 228                       NGC 2682 228                                                                                             |Star                               |08 51 44.6531438448 +11 41 51.065427948|215.8593288936082 +31.9520217646070| -11.260 -2.944    |13.215   |F8V              |    ~     ~    |    1|  865.426   pc  | -12.5077    +12.5077  |paral   |2020yCat.1350....0G
2843|NGC 2682 229                       NGC 2682 229                                                                                             |Star                               |08 51 44.7508892928 +11 45 01.305054864|215.8029818138857 +31.9745483267470| -10.844 -2.783    |13.387   |F7V              |    ~     ~    |    1|  843.882   pc  | -12.3912    +12.3912  |paral   |2020yCat.1350....0G
2844|NGC 2682 233                       NGC 2682 233                                                                                             |Star                               |08 51 45.9689615784 +11 44 09.366892764|215.8208782309503 +31.9730107892922| -10.950 -2.985    |13.427   |F5V              |    ~     ~    |    1|  873.134   pc  | -12.9602    +12.9602  |paral   |2020yCat.1350....0G
2845|NGC 2682 255                       NGC 2682 255                                                                                             |Star                               |08 51 53.3522898096 +11 48 20.879392644|215.7609569184540 +32.0296313100348| -11.459 -2.804    |12.767   |F8IV             |    ~     ~    |    1|  847.673   pc  | -12.5028    +12.5028  |paral   |2020yCat.1350....0G
2846|NGC 2682 262                       NGC 2682 262                                                                                             |Red Giant Branch star Candidate    |08 51 56.1167034360 +11 50 14.841071664|215.7326083816007 +32.0531209801497| -10.940 -3.746    |12.976   |K0IV             |    ~     ~    |    1|  847.314   pc  | -12.4204    +12.4204  |paral   |2020yCat.1350....0G
2847|NGC 2682 129                       NGC 2682 129                                                                                             |Star                               |08 51 20.5508066664 +11 46 04.890109584|215.7353382823696 +31.8923194538296| -11.189 -3.225    |13.308   |~                |    ~     ~    |    1|  873.210   pc  | -13.0387    +13.0387  |paral   |2020yCat.1350....0G
2848|NGC 2682 180                       NGC 2682 180                                                                                             |Star                               |08 51 32.1498326448 +11 50 03.644825496|215.6877113977269 +31.9630481664545| -11.162 -3.240    |12.655   |F9V              |    ~     ~    |    1|  946.163   pc  | -20.5007    +20.5007  |paral   |2020yCat.1350....0G
2849|NGC 2682 214                       NGC 2682 214                                                                                             |Star                               |08 51 40.8169654272 +11 49 05.600614044|215.7224120299857 +31.9884033360195| -10.886 -2.901    |13.885   |G0V              |    ~     ~    |    1|  877.886   pc  | -14.0264    +14.0264  |paral   |2020yCat.1350....0G
2850|NAME M67 T626                      Cl* NGC 2682 SAND 1135                                                                                   |Star                               |08 51 20.0988475776 +12 18 10.429733196|215.1610269172894 +32.1134442062728| -11.072 -3.013    |9.324    |K2               |    ~     ~    |    1|  860.314   pc  | -46.7200    +46.7200  |ST-L    |2020AJ....160...83S
2851|NGC 2682 102                       NGC 2682 102                                                                                             |Spectroscopic Binary               |08 51 16.6980465288 +11 45 29.426697504|215.7381172577802 +31.8739219904558| -11.171 -2.686    |12.458   |G6V              |    ~     ~    |    1|  947.598   pc  | -62.8559    +62.8559  |paral   |2020yCat.1350....0G
2852|NGC 2682 163                       NGC 2682 163                                                                                             |Rotating Variable                  |08 51 28.8031691832 +11 51 59.977626372|215.6463853209950 +31.9641674112439| -11.028 -2.858    |12.658   |G1IV             |    ~     ~    |    1|  867.077   pc  | -12.1795    +12.1795  |paral   |2020yCat.1350....0G
2853|NGC 2682 268                       NGC 2682 268                                                                                             |Star                               |08 52 02.1554216664 +11 49 08.369727672|215.7645576846228 +32.0677591205922| -10.604 -2.725    |13.416   |~                |    ~     ~    |    1|  846.955   pc  | -12.5533    +12.5533  |paral   |2020yCat.1350....0G
2854|BD+12 1919                                                                                                                                  |Variable Star                      |08 50 12.3013655424 +11 51 24.497893908|215.5034560409739 +31.6766591143944| -11.083 -3.005    |9.098    |K5               |    ~     ~    |    1|  846.668   pc  | -16.4158    +16.4158  |paral   |2020yCat.1350....0G
2855|NGC 2682 120                       NGC 2682 120                                                                                             |RS CVn Variable                    |08 51 19.1814084740 +11 47 54.691660489|215.6999605859295 +31.9000213403191| -10.990 -3.160    |13.707   |F9V              |    ~     ~    |    1|  855.213   pc  | -13.4575    +13.4575  |paral   |2020yCat.1350....0G
2856|NGC 2682 237                       NGC 2682 237                                                                                             |Star                               |08 51 48.8385365448 +11 56 51.245718540|215.5999348441104 +32.0721826533246| -11.021 -3.083    |12.982   |K0IV             |    ~     ~    |    1|  803.213   pc  | -11.1611    +11.1611  |paral   |2020yCat.1350....0G
2857|NGC 2682 256                       NGC 2682 256                                                                                             |Star                               |08 51 53.4518463528 +11 38 32.652550932|215.9360532614204 +31.9614617906158| -10.842 -2.754    |12.741   |F8IV             |    ~     ~    |    1|  859.107   pc  | -10.5543    +10.5543  |paral   |2020yCat.1350....0G
2858|NGC 2682 8                         NGC 2682 8                                                                                               |Star                               |08 50 41.5623791328 +11 44 30.091519644|215.6850525804188 +31.7368756220980|  -13.369 0.820    |12.331   |G4V              |    ~     ~    |    1|  709.069   pc  |  -8.2456     +8.2456  |paral   |2020yCat.1350....0G
2859|NGC 2682 132a                      NGC 2682 132a                                                                                            |Spectroscopic Binary               |08 51 20.6640366312 +11 45 25.320438396|215.7473205887743 +31.8881333446148| -10.823 -2.171    |15.828   |K2               |    ~     ~    |    1|  841.397   pc  | -31.5037    +31.5037  |paral   |2020yCat.1350....0G
2860|NGC 2682 271                       NGC 2682 271                                                                                             |Star                               |08 52 03.5581687920 +11 41 23.907093288|215.9055736518384 +32.0188675460699| -10.813 -2.672    |12.797   |~                |    ~     ~    |    1|  881.213   pc  | -12.6575    +12.6575  |paral   |2020yCat.1350....0G
2861|NGC 2682 83                        NGC 2682 83                                                                                              |Star                               |08 51 12.2948827824 +11 46 21.315062676|215.7138462409359 +31.8636518155988| -10.928 -2.938    |13.178   |~                |    ~     ~    |    1|  849.473   pc  | -13.5662    +13.5662  |paral   |2020yCat.1350....0G
2862|Cl* NGC 2682 SAND 411                                                                                                                       |Red Giant Branch star              |08 49 40.9123888128 +12 17 24.364193820|214.9777544724038 +31.7405904761294|   0.986 -4.214    |9.937    |~                |    ~     ~    |    1| 1122.839   pc  | -27.6108    +27.6108  |paral   |2020yCat.1350....0G
2863|NGC 2682 54                        NGC 2682 54                                                                                              |Variable Star                      |08 51 03.2565549432 +11 45 47.409871217|215.7057323520171 +31.8262291675476| -11.052 -2.852    |12.628   |G0IV             |    ~     ~    |    1|  825.219   pc  | -10.5553    +10.5553  |paral   |2020yCat.1350....0G
2864|Cl* NGC 2682 SAND 850                                                                                                                       |Star                               |08 50 43.8021246816 +12 07 40.644526008|215.2764242850460 +31.9063752129216|   -3.927 6.933    |9.517    |~                |    ~     ~    |    1| 1264.382   pc  | -31.4937    +31.4937  |paral   |2020yCat.1350....0G
2865|NGC 2682 108                       NGC 2682 108                                                                                             |Red Giant Branch star              |08 51 17.4855757728 +11 45 22.707921744|215.7416979550062 +31.8760568049195| -10.914 -2.751    |9.603    |~                |    ~     ~    |    1|  822.271   pc  | -42.0200    +42.0200  |ST-L    |2020AJ....160...83S
2866|NGC 2682 4                         NGC 2682 4                                                                                               |Red Giant Branch star              |08 50 36.1346743896 +11 43 18.093424152|215.6954887284382 +31.7083889545982| -11.141 -2.589    |12.689   |G8IV             |    ~     ~    |    1|  833.750   pc  | -10.9137    +10.9137  |paral   |2020yCat.1350....0G
2867|Cl* NGC 2682 SAND 1522                                                                                                                      |Eclipsing Binary                   |08 52 10.5423935712 +12 17 53.852958672|215.2665107028598 +32.2984474903355| -23.731 -8.904    |9.944    |~                |    ~     ~    |    1|  181.821   pc  |  -1.4348     +1.4348  |paral   |2020yCat.1350....0G
2868|NGC 2682 130                       NGC 2682 130                                                                                             |Blue Straggler                     |08 51 20.5734927984 +11 46 16.412199564|215.7319610329186 +31.8937443260771| -11.099 -3.118    |12.950   |G:               |    ~     ~    |    1|  852.515   pc  | -13.3728    +13.3728  |paral   |2020yCat.1350....0G
2869|Cl* NGC 2682 SAND 1553                                                                                                                      |Star                               |08 52 30.4731701328 +11 15 32.359179348|216.4209020220064 +31.9367328987892| -11.178 -2.722    |8.823    |M0               |    ~     ~    |    1|  859.771   pc  | -19.2933    +19.2933  |paral   |2020yCat.1350....0G
2870|NGC 2682 144                       NGC 2682 144                                                                                             |Spectroscopic Binary               |08 51 23.8037727648 +11 47 16.083236724|215.7207324932786 +31.9126515244257| -10.086 -2.986    |12.835   |G4IV             |    ~     ~    |    1|  631.074   pc  | -15.1337    +15.1337  |paral   |2020yCat.1350....0G
2871|Cl* NGC 2682 SAND 676                                                                                                                       |Red Giant Branch star Candidate    |08 50 21.0990835800 +12 21 11.689176636|214.9897571153179 +31.9156454775474|  -8.517 -4.590    |10.464   |~                |    ~     ~    |    1|  846.150   pc  | -46.8600    +46.8600  |ST-L    |2020AJ....160...83S
2872|NGC 2682 79                        NGC 2682 79                                                                                              |Spectroscopic Binary               |08 51 09.5057618280 +11 41 45.027626316|215.7902518969083 +31.8211476421975| -10.058 -2.859    |12.761   |G2IV             |    ~     ~    |    1|  817.127   pc  | -14.6893    +14.6893  |paral   |2020yCat.1350....0G
2873|NGC 2682 218                       NGC 2682 218                                                                                             |Red Giant Branch star              |08 51 42.3411424776 +11 50 07.677862008|215.7070131860375 +32.0012651599648| -11.020 -2.584    |11.48    |K1III            |    ~     ~    |    1|  802.212   pc  | -39.5300    +39.5300  |ST-L    |2020AJ....160...83S
2874|NGC 2682 217                       NGC 2682 217                                                                                             |Red Giant Branch star              |08 51 42.3635843520 +11 51 23.075134668|215.6846253346085 +32.0101095863385| -10.844 -2.858    |11.23    |K1III            |    ~     ~    |    1|  822.910   pc  | -13.2050    +13.2050  |paral   |2020yCat.1350....0G
2875|NGC 2682 242                       HD 75700                                                                                                 |Star                               |08 51 49.3544102736 +11 53 38.973240780|215.6582324231519 +32.0517859987401|  -13.299 4.484    |7.872    |K0               |    ~     ~    |    1|  290.740   pc  |  -3.9053     +3.9053  |paral   |2020yCat.1350....0G
2876|NGC 2682 200                       NGC 2682 200                                                                                             |Star                               |08 51 37.1607693888 +11 59 02.503934952|215.5374031652369 +32.0441371653988|  -30.688 0.521    |10.915   |G8               |    ~     ~    |    1|  112.530   pc  |  -0.2330     +0.2330  |paral   |2020yCat.1350....0G
2877|Cl* NGC 2682 SAND 1557                                                                                                                      |Red Giant Branch star              |08 52 16.5567418104 +11 19 38.229045852|216.3196341706884 +31.9141391652305| -11.139 -2.702    |10.115   |~                |    ~     ~    |    1|  808.773   pc  | -43.2900    +43.2900  |ST-L    |2020AJ....160...83S
2878|NGC 2682 191                       NGC 2682 191                                                                                             |Variable Star                      |08 51 34.4472203376 +11 37 57.434874240|215.9081143766403 +31.8869724815036| -10.790 -2.526    |13.207   |F7V              |    ~     ~    |    1|  831.232   pc  | -34.2800    +34.2800  |ST-L    |2020AJ....160...83S
2879|NGC 2682 151                       NGC 2682 151                                                                                             |Red Giant Branch star              |08 51 26.1833544456 +11 53 51.981683748|215.6078062804972 +31.9674665422874| -11.021 -2.664    |10.391   |K1III            |    ~     ~    |    1|  844.238   pc  | -12.1165    +12.1165  |paral   |2020yCat.1350....0G
2880|NGC 2682 195                       NGC 2682 195                                                                                             |Spectroscopic Binary               |08 51 36.0102891818 +11 46 33.602537041|215.7579316571015 +31.9529197912219| -11.095 -2.630    |12.682   |G1V              |    ~     ~    |    1|  872.296   pc  | -11.794     +11.794   |paral   |2020yCat.1350....0G
2881|NGC 2682 189                       NGC 2682 189                                                                                             |Blue Straggler Candidate           |08 51 34.2794185200 +11 49 43.866397236|215.6978766821642 +31.9686372777961| -11.001 -3.025    |12.862   |F8IV             |    ~     ~    |    1|  863.409   pc  | -12.5240    +12.5240  |paral   |2020yCat.1350....0G
2882|NGC 2682 190                       Cl* NGC 2682 SAND 1284                                                                                   |delta Sct Variable                 |08 51 34.3150275672 +11 51 10.497400452|215.6721821389001 +31.9788363036315| -10.599 -2.767    |10.92    |B9V              |    ~     ~    |    1|  857.559   pc  | -24.2685    +24.2685  |paral   |2020yCat.1350....0G
2883|NGC 2682 149b                      NGC 2682 149b                                                                                            |Star                               |08 51 27.2935543656 +11 47 33.012557052|215.7227240456701 +31.9275465962927|  -4.249 -2.643    |14.746   |F6V              |    ~     ~    |    1| 1751.313   pc  | -80.6647    +80.6647  |paral   |2020yCat.1350....0G
2884|Cl* NGC 2682 SAND 1863                                                                                                                      |Star                               |08 53 00.96 +12 22 12.6                |215.28967 +32.51501                |            ~ ~    |9.55     |~                |    ~     ~    |    0|                |                       |        |                   
2885|Cl* NGC 2682 SAND 1907                                                                                                                      |Star                               |08 53 24.6897790464 +11 31 30.392319108|216.2467085664788 +32.2499148844743|-11.950 -11.933    |10.853   |~                |    ~     ~    |    1| 1081.315   pc  | -24.0864    +24.0864  |paral   |2020yCat.1350....0G
2886|BD+10 1880                                                                                                                                  |Star                               |08 49 43.7038805952 +10 04 25.220262324|217.3324982868331 +30.8117685537216| -18.971 -6.685    |10.07    |G0               |    ~     ~    |    1|  209.630   pc  |  -0.9932     +0.9932  |paral   |2020yCat.1350....0G
2887|BD+10 1887                                                                                                                                  |Star                               |08 51 20.6400674880 +10 08 59.716209660|217.4532952035374 +31.2031783959760|-12.057 -10.904    |10.93    |F5               |    ~     ~    |    1|  419.111   pc  |  -3.1091     +3.1091  |paral   |2020yCat.1350....0G
2888|BD+10 1885                                                                                                                                  |Star                               |08 50 54.0419683008 +09 39 27.738999432|217.9151092434094 +30.8906852496406|  8.577 -16.271    |10.26    |F8               |    ~     ~    |    1|  187.800   pc  |  -0.5326     +0.5326  |paral   |2020yCat.1350....0G
2889|BD+09 2060                                                                                                                                  |Star                               |08 49 02.0107313976 +09 06 22.006600020|218.2557380239528 +30.2346863621574|  4.062 -15.485    |9.93     |F5               |    ~     ~    |    1|  186.944   pc  |  -0.6885     +0.6885  |paral   |2020yCat.1350....0G
2890|BD+09 2061                                                                                                                                  |Star                               |08 49 17.2387848264 +08 51 45.968667804|218.5403680086778 +30.1833073046985| -10.532 -4.577    |9.30     |K0               |    ~     ~    |    1|  497.611   pc  |  -3.7143     +3.7143  |paral   |2020yCat.1350....0G
2891|HD 75300                                                                                                                                    |Double or Multiple Star            |08 49 29.1147060 +08 51 52.873190      |218.5634527586 +30.2279849564      |    -26.30 2.75    |7.71     |A5               |0.0067  0.0    |    0|                |                       |        |                   
2892|HD 75432                                                                                                                                    |Long-Period Variable               |08 50 20.0563922112 +09 16 17.379721740|218.2476213900284 +30.5957320775736|    8.134 8.942    |8.48     |K5               |    ~     ~    |    1|  958.497   pc  | -22.3248    +22.3248  |paral   |2020yCat.1350....0G
2893|BD+09 2068                                                                                                                                  |Star                               |08 50 35.8314698088 +08 37 51.203071272|218.9474527387724 +30.3702065992538|  5.894 -27.758    |10.70    |F8               |    ~     ~    |    1|  313.588   pc  |  -1.8684     +1.8684  |paral   |2020yCat.1350....0G
2894|BD+09 2069                                                                                                                                  |Star                               |08 50 54.4633602432 +08 32 30.090193764|219.0796882546593 +30.3991236837036| -5.699 -10.759    |9.30     |F2               |    ~     ~    |    1|  295.770   pc  |  -1.6359     +1.6359  |paral   |2020yCat.1350....0G
2895|BD+09 2070                                                                                                                                  |Star                               |08 51 02.8120171248 +09 25 02.740510344|218.1850870134958 +30.8177814107733|   -9.391 8.835    |9.26     |K0               |    ~     ~    |    1|  359.583   pc  |  -2.3791     +2.3791  |paral   |2020yCat.1350....0G
2896|BD+08 2122                                                                                                                                  |Star                               |08 48 46.5672917088 +08 27 21.524063580|218.8963310937431 +29.8892359819136|  -6.867 -0.791    |9.55     |A0               |    ~     ~    |    1|  383.068   pc  |  -3.3751     +3.3751  |paral   |2020yCat.1350....0G
2897|HD 75619                                                                                                                                    |Double or Multiple Star            |08 51 13.7065 +08 20 18.506            |219.3315160 +30.3791397            |    -5.00 -5.80    |7.97     |K0               |    ~     ~    |    0|                |                       |        |                   
2898|BD+10 1888                                                                                                                                  |Star                               |08 51 33.1974721536 +10 05 44.042069796|217.5366734502341 +31.2260395337676|-27.899 -10.698    |10.73    |K0               |    ~     ~    |    1|  717.669   pc  |  -8.4468     +8.4468  |paral   |2020yCat.1350....0G
2899|HD 75766                                                                                                                                    |Star                               |08 52 11.9052211008 +09 52 36.934526028|217.8477599327775 +31.2740342786937| -21.896 21.544    |8.75     |G0               |    ~     ~    |    1|  392.727   pc  |  -2.5911     +2.5911  |paral   |2020yCat.1350....0G
2900|HD 75900                                                                                                                                    |Star                               |08 53 08.7112716312 +10 08 51.992298960|217.6806590793260 +31.6016962597524|  -2.547 -6.065    |8.62     |G0               |    ~     ~    |    1|  515.145   pc  |  -7.5632     +7.5632  |paral   |2020yCat.1350....0G
2901|HD 76795                                                                                                                                    |Star                               |08 58 45.1317014688 +09 56 39.612616116|218.6075294750015 +32.7554357797449|  -9.981 -8.544    |8.88     |G5               |    ~     ~    |    1|  646.705   pc  |  -7.7372     +7.7372  |paral   |2020yCat.1350....0G
2902|BD+10 1896                                                                                                                                  |Star                               |08 52 53.4693824856 +09 44 54.081419208|218.0703628726642 +31.3714581013172|   -9.050 3.163    |9.07     |K0               |    ~     ~    |    1|  480.654   pc  |  -3.8120     +3.8120  |paral   |2020yCat.1350....0G
2903|HD 75936                                                                                                                                    |Star                               |08 53 21.2832209328 +09 38 05.032381920|218.2486311057018 +31.4244364323584| -16.364 -3.361    |8.36     |G5               |    ~     ~    |    1|  351.444   pc  |  -3.1372     +3.1372  |paral   |2020yCat.1350....0G
2904|HD 76070                                                                                                                                    |Star                               |08 54 15.5047561248 +09 48 27.668094480|218.1805158579137 +31.7003541974377|-14.982 -11.968    |8.99     |F8               |    ~     ~    |    1|  205.132   pc  |  -0.8542     +0.8542  |paral   |2020yCat.1350....0G
2905|BD+10 1904                                                                                                                                  |Star                               |08 55 27.5169088824 +09 30 25.978674420|218.6507316136708 +31.8343669001446|  -4.886 -1.273    |10.40    |G5               |    ~     ~    |    1|  537.490   pc  |  -6.8468     +6.8468  |paral   |2020yCat.1350....0G
2906|HD 76782                                                                                                                                    |Star                               |08 58 36.8761073064 +09 27 25.909149996|219.1093157474592 +32.5107190785575|  -20.796 2.186    |8.90     |F5               |    ~     ~    |    1|  105.757   pc  |  -0.1935     +0.1935  |paral   |2020yCat.1350....0G
2907|BD+09 2073                                                                                                                                  |Star                               |08 52 34.0666525848 +09 04 02.472251520|218.7441936605984 +31.0002084012842| -6.969 -11.611    |8.49     |M0               |    ~     ~    |    1|  596.374   pc  |  -9.2472     +9.2472  |paral   |2020yCat.1350....0G
