C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST06:31:36

dec >=0&rah >=8.5&rah< 8.75&(cat='NGC'|Vmag< 11)
------------------------------------------------

Number of objects : 3892

 #  |                                               identifier                                                |                typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm        |  Mag V  |     spec. type      |    ang. size    |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|---------------------------------------------------------------------------------------------------------|-----------------------------------|---------------------------------------|-----------------------------------|------------------|---------|---------------------|-----------------|-----|----------------|-----------------------|--------|-------------------
1464|AG+23 957                                                                                                |Spectroscopic Binary               |08 36 44.6563293216 +23 03 43.794131868|201.7795258067215 +32.8046575409603| -9.220 -22.125   |9.90     |K0                   |    ~     ~      |    1|  361.4153  pc  | -15.2957    +15.2957  |paral   |2018yCat.1345....0G
1465|BD+23 1978                                                                                               |BY Dra Variable                    |08 36 55.78162 +23 14 47.9532          |201.58697182 +32.90308293          |-109.10 -104.93   |9.35     |K5V                  |    ~     ~      |    0|                |                       |        |                   
1466|IRAS 08306+2435                                                                                          |Star                               |08 33 39.4562711472 +24 25 16.522692780|199.9843147823580 +32.5539432473508|  -3.609 -3.452   |9.53     |~                    |    ~     ~      |    1| 1435.956   pc  | -49.8997    +49.8997  |paral   |2020yCat.1350....0G
1467|TYC 1941-2366-1                                                                                          |Star                               |08 30 50.6620861824 +24 13 15.603000816|199.9773218440459 +31.8825212082223|  -4.046 -3.843   |10.54    |~                    |    ~     ~      |    1|  318.695   pc  |  -2.6610     +2.6610  |paral   |2020yCat.1350....0G
1468|TYC 1941-66-1                                                                                            |Star                               |08 32 09.5492996448 +24 32 47.624627832|199.7200147208472 +32.2673325577093| -4.322 -12.813   |10.05    |~                    |    ~     ~      |    1|  333.000   pc  |  -2.5726     +2.5726  |paral   |2020yCat.1350....0G
1469|TYC 1941-414-1                                                                                           |Star                               |08 32 53.2330643016 +24 59 15.720915408|199.2809549607063 +32.5580747587014|   -7.015 5.566   |10.82    |~                    |    ~     ~      |    1|  208.299   pc  |  -0.6508     +0.6508  |paral   |2020yCat.1350....0G
1470|TYC 1941-588-1                                                                                           |Star                               |08 31 07.1569106784 +24 07 11.347725756|200.1135015264212 +31.9108448031681|-24.928 -32.697   |10.34    |~                    |    ~     ~      |    1|   97.504   pc  |  -0.3356     +0.3356  |paral   |2020yCat.1350....0G
1471|TYC 1941-590-1                                                                                           |High Proper Motion Star            |08 32 33.5705872752 +24 57 20.858325048|199.2906640417302 +32.4776587186548|-74.468 -92.532   |10.85    |~                    |    ~     ~      |    1|  133.914   pc  |  -2.7437     +2.7437  |paral   |2020yCat.1350....0G
1472|TYC 1941-694-1                                                                                           |Star                               |08 30 48.5373620688 +24 39 09.583620624|199.4902556341149 +32.0073294304371|  4.435 -38.102   |10.50    |~                    |    ~     ~      |    1|  145.724   pc  |  -0.3525     +0.3525  |paral   |2020yCat.1350....0G
1473|TYC 1941-1190-1                                                                                          |Star                               |08 30 49.5431906040 +24 53 47.187322152|199.2175876485407 +32.0849605105961|    1.465 2.019   |10.01    |~                    |    ~     ~      |    1|  249.975   pc  |  -2.1683     +2.1683  |paral   |2020yCat.1350....0G
1474|TYC 1941-1213-1                                                                                          |Star                               |08 30 57.1384215960 +23 14 12.289403580|201.0853368049108 +31.5971513043936|  -8.429 -1.698   |9.90     |~                    |    ~     ~      |    1|  769.704   pc  | -11.3749    +11.3749  |paral   |2020yCat.1350....0G
1475|TYC 1941-1778-1                                                                                          |Star                               |08 32 53.5987060440 +24 22 54.015735828|199.9661307707022 +32.3761528697561|  -14.014 3.983   |10.85    |~                    |    ~     ~      |    1|  291.630   pc  |  -1.9901     +1.9901  |paral   |2020yCat.1350....0G
1476|TYC 1941-2033-1                                                                                          |Star                               |08 31 33.0641678976 +24 13 18.588829944|200.0350096546433 +32.0360318330682|   -2.527 2.848   |10.01    |~                    |    ~     ~      |    1| 1332.268   pc  | -28.0440    +28.0440  |paral   |2020yCat.1350....0G
1477|IRAS 08283+2347                                                                                          |Star                               |08 31 17.7439641168 +23 37 25.612027572|200.6831359561803 +31.7943620482274| -0.384 -10.579   |9.67     |~                    |    ~     ~      |    1| 1060.221   pc  | -21.3573    +21.3573  |paral   |2020yCat.1350....0G
1478|TYC 1941-2266-1                                                                                          |Spectroscopic Binary               |08 32 55.5252455280 +23 29 37.221350352|200.9670513120887 +32.1080016326014| 10.532 -33.966   |10.76    |~                    |    ~     ~      |    1|  244.984   pc  |  -6.8780     +6.8780  |paral   |2020yCat.1350....0G
1479|TYC 1941-2307-1                                                                                          |High Proper Motion Star            |08 33 01.8247030008 +23 30 10.080028296|200.9657477770533 +32.1337214208061| -4.078 -57.044   |10.74    |~                    |    ~     ~      |    1|  239.246   pc  |  -0.9444     +0.9444  |paral   |2020yCat.1350....0G
1480|TYC 1941-2504-1                                                                                          |Star                               |08 32 59.6297183016 +23 26 15.088074000|201.0357983375651 +32.1052367117508|   2.109 18.252   |10.60    |~                    |    ~     ~      |    1|  220.226   pc  |  -0.8924     +0.8924  |paral   |2020yCat.1350....0G
1481|TYC 1941-2669-1                                                                                          |Star                               |08 31 51.1698611136 +23 28 44.218363080|200.8922539939846 +31.8699361459796|  -28.317 3.779   |10.79    |~                    |    ~     ~      |    1|  364.339   pc  |  -2.4026     +2.4026  |paral   |2020yCat.1350....0G
1482|TYC 1941-2697-1                                                                                          |Spectroscopic Binary               |08 32 47.8607579256 +23 20 19.090522788|201.1297946949053 +32.0313458125221|  -8.502 -2.697   |10.01    |~                    |    ~     ~      |    1|  430.533   pc  |  -5.8017     +5.8017  |paral   |2020yCat.1350....0G
1483|TYC 1942-5-1                                                                                             |Star                               |08 35 34.5405660072 +23 00 57.526183872|201.7306845997945 +32.5349887953969|  -4.126 -0.802   |10.69    |~                    |    ~     ~      |    1| 1039.393   pc  | -15.0167    +15.0167  |paral   |2020yCat.1350....0G
1484|TYC 1942-148-1                                                                                           |Star                               |08 33 33.7244640600 +23 41 31.811591184|200.7981848001165 +32.3086536996695|  -3.005 -7.507   |9.55     |~                    |    ~     ~      |    1| 1094.331   pc  | -23.8315    +23.8315  |paral   |2020yCat.1350....0G
1485|TYC 1942-180-1                                                                                           |Star                               |08 35 47.8830983592 +24 44 45.524941404|199.7904701994488 +33.1158166477476|  26.241 15.528   |9.72     |~                    |    ~     ~      |    1|   87.089   pc  |  -0.1206     +0.1206  |paral   |2020yCat.1350....0G
1486|TYC 1942-220-1                                                                                           |Star                               |08 35 42.2044404600 +24 13 52.101277968|200.3682203070777 +32.9400539275390|  -10.398 2.244   |10.55    |~                    |    ~     ~      |    1|  949.307   pc  | -12.5265    +12.5265  |paral   |2020yCat.1350....0G
1487|TYC 1942-239-1                                                                                           |Star                               |08 35 39.0261329616 +22 51 40.755827556|201.9110944873228 +32.5022233816192| -11.446 -9.504   |10.27    |~                    |    ~     ~      |    1|  464.274   pc  |  -3.7506     +3.7506  |paral   |2020yCat.1350....0G
1488|TYC 1942-256-1                                                                                           |High Proper Motion Star            |08 36 24.2403999000 +24 48 37.435384116|199.7659992629484 +33.2663104369508|-28.062 -90.013   |10.78    |~                    |    ~     ~      |    1|  139.667   pc  |  -0.4701     +0.4701  |paral   |2020yCat.1350....0G
1489|TYC 1942-524-1                                                                                           |Star                               |08 35 50.7745321080 +24 08 51.827944308|200.4747097559772 +32.9456755360975| -43.327 12.180   |9.78     |~                    |    ~     ~      |    1|  146.002   pc  |  -0.3837     +0.3837  |paral   |2020yCat.1350....0G
1490|TYC 1942-534-1                                                                                           |High Proper Motion Star            |08 33 52.7333149008 +24 25 29.128912284|199.9985361766937 +32.6029928780345| 15.699 -49.084   |10.73    |~                    |    ~     ~      |    1|  278.590   pc  |  -2.2740     +2.2740  |paral   |2020yCat.1350....0G
1491|TYC 1942-672-1                                                                                           |Star                               |08 33 47.8068097920 +24 46 45.043959000|199.5905982523489 +32.6923264437044| 30.527 -21.506   |9.41     |~                    |    ~     ~      |    1|  531.096   pc  |  -5.1900     +5.1900  |paral   |2020yCat.1350....0G
1492|TYC 1942-740-1                                                                                           |Star                               |08 35 41.3962802880 +24 36 06.671626020|199.9457975083287 +33.0492027767832|-13.611 -25.786   |9.96     |~                    |    ~     ~      |    1|  613.535   pc  |  -6.3616     +6.3616  |paral   |2020yCat.1350....0G
1493|TYC 1942-741-1                                                                                           |High Proper Motion Star            |08 36 13.0078842744 +23 15 50.711739372|201.5062044785094 +32.7530502209087|-80.547 -56.697   |10.83    |~                    |    ~     ~      |    1|  106.754   pc  |  -0.2427     +0.2427  |paral   |2020yCat.1350....0G
1494|TYC 1942-823-1                                                                                           |Star                               |08 37 15.2404238136 +22 33 01.602288396|202.4010278330710 +32.7535408806880|   3.222 -4.866   |9.25     |~                    |    ~     ~      |    1|  771.069   pc  | -11.8910    +11.8910  |paral   |2020yCat.1350....0G
1495|TYC 1945-1033-1                                                                                          |Star                               |08 33 55.4535850008 +25 07 43.674829680|199.2040894072348 +32.8243055244120|  -7.040 -2.387   |9.85     |~                    |    ~     ~      |    1|  564.557   pc  |  -5.8645     +5.8645  |paral   |2020yCat.1350....0G
1496|BD+23 1966                                                                                               |Star                               |08 30 31.7213280000 +22 37 38.856748296|201.7248561992324 +31.3088519461595|  -7.059 -5.617   |9.57     |G5                   |    ~     ~      |    1|  670.241   pc  |  -8.3556     +8.3556  |paral   |2020yCat.1350....0G
1497|HD 71868                                                                                                 |Star                               |08 30 28.2213456888 +22 02 52.941101748|202.3597951114755 +31.1063733690181|  -5.121 -9.867   |9.08     |K5                   |    ~     ~      |    1|  501.932   pc  |  -5.5174     +5.5174  |paral   |2020yCat.1350....0G
1498|BD+22 1944                                                                                               |Star                               |08 30 39.7584251808 +21 51 38.844718596|202.5833751186363 +31.0864639771056| -22.327 -6.577   |10.67    |A5                   |    ~     ~      |    1|  488.210   pc  | -12.7278    +12.7278  |paral   |2020yCat.1350....0G
1499|BD+22 1950                                                                                               |High Proper Motion Star            |08 32 32.5374394800 +22 24 40.159492524|202.1419445094338 +31.6783668062721| 44.744 -32.267   |9.14     |G0                   |    ~     ~      |    1|  172.634   pc  |  -0.5573     +0.5573  |paral   |2020yCat.1350....0G
1500|HD 72357                                                                                                 |Star                               |08 33 09.3317600952 +21 52 33.235245516|202.7907327242233 +31.6372785872384|  10.171 -6.028   |9.02     |A2                   |    ~     ~      |    1|  259.155   pc  |  -5.3460     +5.3460  |paral   |2020yCat.1350....0G
1501|BD+22 1955                                                                                               |Star                               |08 34 20.0153910576 +22 30 29.030141628|202.1918444025399 +32.1013012323286| -2.999 -15.896   |9.46     |F2                   |    ~     ~      |    1|  519.832   pc  |  -5.1072     +5.1072  |paral   |2020yCat.1350....0G
1502|BD+22 1956                                                                                               |Red Giant Branch star Candidate    |08 35 00.0982326312 +22 11 42.529704828|202.6004897790103 +32.1460542334108|  -0.327 -2.693   |10.03    |M0                   |    ~     ~      |    1| 1189.910   pc  | -29.0256    +29.0256  |paral   |2020yCat.1350....0G
1503|HD 73000                                                                                                 |Double or Multiple Star            |08 36 39.98241 +22 10 22.5133          |202.77345513 +32.50333000          |  -10.32 -25.51   |8.330    |G0                   |    ~     ~      |    0|                |                       |        |                   
1504|HD 73111                                                                                                 |Star                               |08 37 21.1822699776 +21 58 48.119786436|203.0511784552407 +32.5911143405741| -3.970 -14.699   |8.51     |K0                   |    ~     ~      |    1|  323.708   pc  |  -2.4101     +2.4101  |paral   |2020yCat.1350....0G
1505|HD 72133                                                                                                 |Spectroscopic Binary               |08 31 59.7789240192 +21 41 52.785078180|202.8831146595541 +31.3244548207108|  -4.357 -5.138   |8.80     |K0                   |    ~     ~      |    1|  328.839   pc  |  -3.9794     +3.9794  |paral   |2020yCat.1350....0G
1506|BD+22 1959                                                                                               |Star                               |08 35 42.6504145560 +21 46 57.278586612|203.1245258507788 +32.1665067270705|  -14.934 4.550   |9.75     |K0                   |    ~     ~      |    1|  710.833   pc  |  -7.3266     +7.3266  |paral   |2020yCat.1350....0G
1507|HD 72983                                                                                                 |Star                               |08 36 34.7193144120 +21 47 55.419806508|203.1847126849253 +32.3620915512835|-43.543 -17.560   |9.77     |G5                   |    ~     ~      |    1|  143.823   pc  |  -0.3723     +0.3723  |paral   |2020yCat.1350....0G
1508|HD 71846                                                                                                 |Long-Period Variable               |08 30 22.5224023296 +21 09 27.169479504|203.3297234168618 +30.7877918284190|   6.675 -4.969   |10.13    |~                    |    ~     ~      |    1| 1119.821   pc  | -54.0473    +54.0473  |paral   |2020yCat.1350....0G
1509|HD 71847                                                                                                 |Star                               |08 30 20.3166788112 +20 51 28.150606692|203.6542627842986 +30.6778325667600| -0.188 -14.771   |8.86     |G5                   |    ~     ~      |    1|  403.894   pc  |  -2.8385     +2.8385  |paral   |2020yCat.1350....0G
1510|BD+21 1854                                                                                               |Star                               |08 30 47.9186515728 +21 28 26.898023064|203.0210873490233 +30.9872783904885|   -3.290 6.021   |9.38     |K7                   |    ~     ~      |    1|  804.635   pc  | -11.5244    +11.5244  |paral   |2020yCat.1350....0G
1511|HD 71953                                                                                                 |Star                               |08 30 56.2333427016 +20 38 53.228010192|203.9391272992419 +30.7375962751897| -0.354 -39.027   |9.40     |G0                   |    ~     ~      |    1|  103.090   pc  |  -0.2040     +0.2040  |paral   |2020yCat.1350....0G
1512|BD+21 1858                                                                                               |Star                               |08 31 06.5417331576 +21 23 52.847638260|203.1330338103686 +31.0297745422570| -28.613 -1.860   |10.57    |F5                   |    ~     ~      |    1|  284.341   pc  |  -1.4634     +1.4634  |paral   |2020yCat.1350....0G
1513|BD+21 1859                                                                                               |High Proper Motion Star            |08 31 06.7905438984 +21 13 28.961503860|203.3237967793707 +30.9723497199386|-98.916 -14.505   |10.13    |G0                   |    ~     ~      |    1|  104.827   pc  |  -0.1868     +0.1868  |paral   |2020yCat.1350....0G
1514|BD+21 1860                                                                                               |High Proper Motion Star            |08 31 23.4508945152 +21 23 27.155246748|203.1665913784200 +31.0891708125629|-77.124 -31.136   |9.90     |F8                   |    ~     ~      |    1|  104.423   pc  |  -0.9389     +0.9389  |paral   |2020yCat.1350....0G
1515|BD+21 1862                                                                                               |Star                               |08 32 09.0900440448 +20 46 36.348888612|203.9113618995669 +31.0484157743904|  -11.195 5.285   |10.70    |K0                   |    ~     ~      |    1|  881.368   pc  | -28.4312    +28.4312  |paral   |2020yCat.1350....0G
1516|BD+21 1864                                                                                               |Star                               |08 33 35.9359981104 +21 01 00.438070692|203.7814001372601 +31.4478517304977| -2.930 -15.482   |10.78    |F5                   |    ~     ~      |    1|  362.779   pc  |  -2.2242     +2.2242  |paral   |2020yCat.1350....0G
1517|HD 72615                                                                                                 |Star                               |08 34 39.1810213848 +21 29 34.908309924|203.3509517325782 +31.8387937092733| -1.378 -17.818   |8.05     |F8                   |    ~     ~      |    1|  151.162   pc  |  -0.6147     +0.6147  |paral   |2020yCat.1350....0G
1518|HD 72635                                                                                                 |Star                               |08 34 43.8593635128 +20 33 41.419011204|204.3889631974131 +31.5422089360117|-14.402 -10.438   |8.74     |K0                   |    ~     ~      |    1|  452.673   pc  |  -4.6310     +4.6310  |paral   |2020yCat.1350....0G
1519|HD 72656                                                                                                 |Star                               |08 34 51.2181091488 +21 29 36.759100200|203.3686373124484 +31.8829799872820| -24.318 -1.624   |8.94     |K0                   |    ~     ~      |    1|  407.747   pc  |  -3.9902     +3.9902  |paral   |2020yCat.1350....0G
1520|BD+21 1869                                                                                               |Star                               |08 35 04.1906521224 +20 39 30.367929456|204.3136775788719 +31.6497756190104| -2.015 -12.700   |9.99     |K2                   |    ~     ~      |    1|  655.781   pc  |  -8.0419     +8.0419  |paral   |2020yCat.1350....0G
1521|BD+21 1870                                                                                               |Star                               |08 35 06.6357069408 +21 23 34.873459368|203.5037193017357 +31.9059365764063|  -5.800 -2.936   |9.47     |K5                   |    ~     ~      |    1| 1015.332   pc  | -21.9581    +21.9581  |paral   |2020yCat.1350....0G
1522|HD 72757                                                                                                 |Star                               |08 35 17.7713139264 +20 33 52.546971816|204.4385199820584 +31.6676308906091|-35.233 -14.256   |8.40     |F0                   |    ~     ~      |    1|  184.311   pc  |  -0.7949     +0.7949  |paral   |2020yCat.1350....0G
1523|HD 72824                                                                                                 |Star                               |08 35 43.9191146400 +20 50 48.366564756|204.1670023676500 +31.8592413677611| 10.839 -32.978   |8.91     |F8                   |    ~     ~      |    1|  212.535   pc  |  -5.4070     +5.4070  |paral   |2020yCat.1350....0G
1524|BD+21 1873                                                                                               |Long-Period Variable               |08 35 49.2872205936 +21 13 03.541208952|203.7636656575345 +32.0035222783072|   1.476 -6.121   |10.28    |K2                   |    ~     ~      |    1| 1553.519   pc  | -47.5444    +47.5444  |paral   |2020yCat.1350....0G
1525|HD 72964                                                                                                 |Star                               |08 36 27.8289322200 +21 18 52.948693476|203.7145714629572 +32.1769778701574|   -1.755 2.647   |9.85     |K0                   |    ~     ~      |    1|  334.012   pc  |  -2.0751     +2.0751  |paral   |2020yCat.1350....0G
1526|HD 73001                                                                                                 |Star                               |08 36 36.2030829432 +21 11 23.746740216|203.8663588785946 +32.1660416814420|   -8.957 3.650   |8.84     |A0                   |    ~     ~      |    1|  287.266   pc  |  -2.1043     +2.1043  |paral   |2020yCat.1350....0G
1527|* eta Cnc                                                                                                |High Proper Motion Star            |08 32 42.4962025704 +20 26 28.184067672|204.3314912570685 +31.0559816980357|-46.573 -44.296   |5.325    |K3III                |    ~     ~      |    1|   97.485   pc  |  -0.8363     +0.8363  |paral   |2020yCat.1350....0G
1528|V* FS Cnc                                                                                                |Double or Multiple Star            |08 33 23.0512910712 +20 23 24.299398752|204.4510922181929 +31.1871516689340| -2.475 -13.418   |8.74     |M4                   |0.0067  0.0      |    1|  715.564   pc  | -14.2857    +14.2857  |paral   |2020yCat.1350....0G
1529|BD+20 2113                                                                                               |Star                               |08 33 25.2144781464 +20 27 54.491699844|204.3720665680075 +31.2208498028853|   4.195 -2.810   |9.509    |K2                   |    ~     ~      |    1|  682.827   pc  |  -8.2527     +8.2527  |paral   |2020yCat.1350....0G
1530|HD 72825                                                                                                 |Star                               |08 35 43.3026293808 +20 19 49.104100776|204.7372686090226 +31.6812302387793|-12.722 -10.677   |8.27     |Am                   |    ~     ~      |    1|  196.348   pc  |  -1.5344     +1.5344  |paral   |2020yCat.1350....0G
1531|HD 72942                                                                                                 |Spectroscopic Binary               |08 36 17.4427895592 +20 20 29.417866260|204.7786238867272 +31.8103812888018|-34.506 -13.271   |7.48     |A3V                  |    ~     ~      |    1|  182.209   pc  |  -1.7198     +1.7198  |paral   |2020yCat.1350....0G
1532|HD 73142                                                                                                 |Star                               |08 37 26.4242376744 +20 29 13.558978104|204.7256660112279 +32.1132672385605|    7.665 3.758   |8.03     |F8V                  |    ~     ~      |    1|  104.989   pc  |  -0.3792     +0.3792  |paral   |2020yCat.1350....0G
1533|NGC 2599                           NGC 2599                                                              |Quasar Candidate                   |08 32 11.3215409472 +22 33 38.005300296|201.9447710026609 +31.6495936666074|            ~ ~   |     ~   |~                    |0.890 0.765      |    1|   68.45    Mpc |                       |redshift|2007ApJ...655..790C
1534|NGC 2597                           NGC 2598                           NGC 2597                           |Galaxy towards a Group of Galaxies |08 30 02.5237656792 +21 29 19.215858336|202.9363024705044 +30.8263510728000|            ~ ~   |     ~   |~                    |0.893 0.339      |    1|   66.60    Mpc |                       |redshift|2007ApJ...655..790C
1535|NGC 2632 4346                      HIP 42106                                                             |Rotating Variable                  |08 34 59.6263072027 +21 05 49.181111417|203.8214093937390 +31.7812779757442|-36.071 -14.936   |11.01    |F8.9                 |    ~     ~      |    1|  182.12    pc  |  -0.7363     +0.7363  |paral   |2020yCat.1350....0G
1536|Cl* NGC 2632 JS 83                                                                                       |Star                               |08 35 14.5425406536 +20 47 41.929469232|204.1788144987430 +31.7340589177059|-20.253 -10.784   |10.71    |~                    |    ~     ~      |    1|  447.668   pc  |  -3.3468     +3.3468  |paral   |2020yCat.1350....0G
1537|Cl* NGC 2632 JS 1                                                                                        |Star                               |08 31 47.8918360464 +21 45 45.001736532|202.7940121809681 +31.3024784377263| -2.433 -21.502   |9.89     |~                    |    ~     ~      |    1|  233.263   pc  |  -4.4781     +4.4781  |paral   |2020yCat.1350....0G
1538|[AKS95] 69                                                                                               |Star                               |08 36 33.04 +20 14 32.4                |204.91286 +31.83366                |            ~ ~   |6.176    |~                    |    ~     ~      |    0|                |                       |        |                   
1539|TYC 1391-162-1                                                                                           |Spectroscopic Binary               |08 31 44.4548757768 +20 39 49.604297112|203.9969831977554 +30.9195951483539| 14.492 -18.174   |10.24    |~                    |    ~     ~      |    1|  214.634   pc  |  -1.0642     +1.0642  |paral   |2020yCat.1350....0G
1540|GSC 01391-00218                                                                                          |Double or Multiple Star            |08 31 17.097744 +22 15 07.20216        |202.207099561 +31.351587477        |       1.4 -7.8   |10.89    |~                    |    ~     ~      |    0|                |                       |        |                   
1541|TYC 1391-232-1                                                                                           |Star                               |08 30 28.2783515184 +22 28 48.658606176|201.8827567422583 +31.2483987279327| -7.965 -12.987   |10.75    |~                    |    ~     ~      |    1|  733.999   pc  | -10.3980    +10.3980  |paral   |2020yCat.1350....0G
1542|TYC 1391-312-1                                                                                           |Spectroscopic Binary               |08 31 52.7104386624 +22 23 49.198522992|202.0990373723250 +31.5286916419764|   0.596 -0.259   |10.21    |~                    |    ~     ~      |    1|  793.336   pc  | -17.7486    +17.7486  |paral   |2020yCat.1350....0G
1543|TYC 1391-351-1                                                                                           |Star                               |08 30 31.8518014080 +22 06 15.923104848|202.3030212213949 +31.1382084095758|   0.750 -2.642   |10.93    |~                    |    ~     ~      |    1| 1187.931   pc  | -27.6591    +27.6591  |paral   |2020yCat.1350....0G
1544|TYC 1391-418-1                                                                                           |Star                               |08 30 09.7388144496 +21 44 46.030966872|202.6644966917738 +30.9388070236084| 25.796 -23.868   |10.17    |~                    |    ~     ~      |    1|  207.383   pc  |  -1.0365     +1.0365  |paral   |2020yCat.1350....0G
1545|TYC 1391-614-1                                                                                           |Star                               |08 30 39.7679353944 +22 13 21.176932728|202.1843949555720 +31.2059203316930| -3.207 -22.402   |10.41    |~                    |    ~     ~      |    1|  204.528   pc  |  -0.7237     +0.7237  |paral   |2020yCat.1350....0G
1546|TYC 1391-826-1                                                                                           |Star                               |08 31 30.4188125928 +22 24 51.698522772|202.0469761415607 +31.4531651557439| -5.786 -19.510   |10.46    |~                    |    ~     ~      |    1|  227.822   pc  |  -1.1315     +1.1315  |paral   |2020yCat.1350....0G
1547|TYC 1391-835-1                                                                                           |Star                               |08 31 03.8611056840 +21 19 18.784702596|203.2126095823726 +30.9943856280153| -0.857 -14.298   |10.20    |~                    |    ~     ~      |    1| 1055.186   pc  | -18.9281    +18.9281  |paral   |2020yCat.1350....0G
1548|TYC 1391-967-1                                                                                           |Star                               |08 30 16.5872361792 +21 00 27.423244512|203.4847257617997 +30.7152180970165|-41.501 -23.766   |10.72    |~                    |    ~     ~      |    1|  264.704   pc  |  -1.1211     +1.1211  |paral   |2020yCat.1350....0G
1549|TYC 1391-1560-1                                                                                          |Star                               |08 30 08.3130670440 +20 47 07.045329984|203.7149207439176 +30.6091128217338|  6.725 -14.705   |10.78    |~                    |    ~     ~      |    1|  213.484   pc  |  -2.3654     +2.3654  |paral   |2020yCat.1350....0G
1550|TYC 1391-1588-1                                                                                          |Star                               |08 31 02.7494547744 +20 46 18.172619868|203.8140835883125 +30.8037585937480| -42.068 14.863   |9.82     |~                    |    ~     ~      |    1|  186.327   pc  |  -0.5520     +0.5520  |paral   |2020yCat.1350....0G
1551|TYC 1398-250-1                                                                                           |Star                               |08 36 04.8588332112 +20 10 58.111292352|204.9340863983225 +31.7097257589128|  -6.468 10.195   |10.64    |~                    |    ~     ~      |    1|  415.472   pc  |  -3.0035     +3.0035  |paral   |2020yCat.1350....0G
1552|TYC 1398-426-1                                                                                           |Star                               |08 36 29.0567560272 +20 32 44.055122820|204.5709890236088 +31.9226448080290|   4.582 -0.935   |10.55    |~                    |    ~     ~      |    1| 1024.800   pc  | -23.3148    +23.3148  |paral   |2020yCat.1350....0G
1553|TYC 1398-481-1                                                                                           |High Proper Motion Star            |08 35 42.4359980568 +20 22 26.021889300|204.6877806504828 +31.6929811469242| -5.973 -94.220   |10.10    |~                    |    ~     ~      |    1|  138.527   pc  |  -0.3550     +0.3550  |paral   |2020yCat.1350....0G
1554|TYC 1398-535-1                                                                                           |Star                               |08 33 46.1725917768 +20 24 16.437503304|204.4714554792919 +31.2769309835685|-18.431 -22.026   |10.62    |~                    |    ~     ~      |    1|  485.343   pc  |  -5.4885     +5.4885  |paral   |2020yCat.1350....0G
1555|TYC 1398-553-1                                                                                           |Star                               |08 34 20.2693052232 +20 30 22.358621412|204.4130363352290 +31.4368109947940|  9.987 -41.142   |10.51    |~                    |    ~     ~      |    1|  300.915   pc  |  -1.8744     +1.8744  |paral   |2020yCat.1350....0G
1556|TYC 1398-697-1                                                                                           |High Proper Motion Star            |08 32 17.6678297712 +22 00 21.699420516|202.5693254234358 +31.4916267678189|-94.134 -54.701   |10.79    |~                    |    ~     ~      |    1|  125.903   pc  |  -0.4740     +0.4740  |paral   |2020yCat.1350....0G
1557|TYC 1398-716-1                                                                                           |Star                               |08 35 21.3668074032 +22 23 17.549647368|202.4160361489732 +32.2862062256023| -1.761 -23.183   |10.99    |~                    |    ~     ~      |    1|  382.555   pc  |  -2.3708     +2.3708  |paral   |2020yCat.1350....0G
1558|TYC 1398-788-1                                                                                           |Red Giant Branch star Candidate    |08 35 28.9568653944 +22 21 49.808071152|202.4545019973269 +32.3060054076442| -14.953 -6.432   |10.07    |~                    |    ~     ~      |    1|  494.976   pc  |  -4.0915     +4.0915  |paral   |2020yCat.1350....0G
1559|TYC 1398-885-1                                                                                           |Red Giant Branch star Candidate    |08 35 58.4944948872 +22 29 15.414340272|202.3591918539807 +32.4536037502520|   -2.538 6.174   |9.52     |~                    |    ~     ~      |    1|  936.330   pc  | -48.6576    +48.6576  |paral   |2020yCat.1350....0G
1560|TYC 1398-998-1                                                                                           |Star                               |08 33 09.9314077728 +22 09 08.023188060|202.4849130627113 +31.7302230470175|  -5.710 -6.255   |10.89    |~                    |    ~     ~      |    1| 1289.158   pc  | -47.6974    +47.6974  |paral   |2020yCat.1350....0G
1561|TYC 1398-1018-1                                                                                          |Star                               |08 34 57.4488919968 +22 29 53.436773112|202.2578007956429 +32.2345098016951|  2.959 -10.796   |10.77    |~                    |    ~     ~      |    1|  921.574   pc  | -15.0326    +15.0326  |paral   |2020yCat.1350....0G
1562|TYC 1398-1107-1                                                                                          |Star                               |08 32 08.1277212288 +22 00 13.368140892|202.5576597991334 +31.4560650509519|    0.350 1.372   |10.98    |~                    |    ~     ~      |    1|  701.508   pc  |  -9.3994     +9.3994  |paral   |2020yCat.1350....0G
1563|TYC 1398-1236-1                                                                                          |Star                               |08 34 10.6724452440 +21 44 54.682619964|203.0241624097314 +31.8192413141243| -12.708 -7.305   |10.91    |~                    |    ~     ~      |    1|  278.272   pc  |  -2.5167     +2.5167  |paral   |2020yCat.1350....0G
1564|TYC 1398-1414-1                                                                                          |Star                               |08 34 05.0643512016 +22 27 36.197910468|202.2235163354380 +32.0313176179815|  -3.574 -1.411   |10.31    |~                    |    ~     ~      |    1| 1633.720   pc  | -46.4413    +46.4413  |paral   |2020yCat.1350....0G
1565|GSC 01398-01568                                                                                          |Double or Multiple Star            |08 37 16.8312745281 +22 18 42.759332123|202.6719043142153 +32.6827312174405| -13.653 -2.810   |10.12    |~                    |    ~     ~      |    0|                |                       |        |                   
