C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST06:22:18

dec >=0&rah >=7.75&rah< 8.0&(cat='NGC'|Vmag< 11)
------------------------------------------------

Number of objects : 5021

 #  |                                               identifier                                                |                typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm        |  Mag V  |   spec. type    |   ang. size   |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|---------------------------------------------------------------------------------------------------------|-----------------------------------|---------------------------------------|-----------------------------------|------------------|---------|-----------------|---------------|-----|----------------|-----------------------|--------|-------------------
2721|TYC 2479-1046-1                                                                                          |Spectroscopic Binary               |07 55 48.1292469288 +36 09 07.711393428|184.3322984674120 +27.9159862946104| -11.993 -6.974   |10.47    |~                |    ~     ~    |    1|  419.674   pc  |  -3.6458     +3.6458  |paral   |2020yCat.1350....0G
2722|TYC 2479-1085-1                                                                                          |Star                               |07 56 41.1426637896 +36 55 06.718116252|183.5404462063222 +28.2777983099641|  5.709 -37.754   |10.58    |~                |    ~     ~    |    1|  171.283   pc  |  -0.9623     +0.9623  |paral   |2020yCat.1350....0G
2723|TYC 2479-1196-1                                                                                          |Star                               |07 54 14.2721987424 +36 28 26.633347716|183.8902762506832 +27.6922384504789|   -7.827 2.489   |10.48    |~                |    ~     ~    |    1|  340.565   pc  |  -4.1522     +4.1522  |paral   |2020yCat.1350....0G
2724|TYC 2479-1219-1                                                                                          |Star                               |07 55 25.8559685352 +37 22 41.353552560|182.9655829568106 +28.1468160022261|  -1.254 -7.412   |10.43    |~                |    ~     ~    |    1|  654.793   pc  |  -7.8891     +7.8891  |paral   |2020yCat.1350....0G
2725|TYC 2479-1296-1                                                                                          |Star                               |07 55 22.7566865784 +35 58 16.753099008|184.5056732346274 +27.7875259198730|  -0.821 -6.997   |10.84    |~                |    ~     ~    |    1| 1029.654   pc  | -41.0293    +41.0293  |paral   |2020yCat.1350....0G
2726|TYC 2479-1310-1                                                                                          |Star                               |07 53 42.6426734088 +36 09 21.197996316|184.2070317103775 +27.5086196763484|-26.991 -23.041   |10.91    |~                |    ~     ~    |    1|  167.123   pc  |  -0.7066     +0.7066  |paral   |2020yCat.1350....0G
2727|TYC 2479-1313-1                                                                                          |Star                               |07 53 46.9319825376 +37 01 19.137495252|183.2652468839408 +27.7411444279447|  -7.118 -4.357   |9.94     |~                |    ~     ~    |    1| 1195.029   pc  | -20.8502    +20.8502  |paral   |2020yCat.1350....0G
2728|TYC 2479-1497-1                                                                                          |Star                               |07 53 56.2353218208 +37 00 38.295526860|183.2863574567298 +27.7683050796134|    1.839 0.005   |10.60    |~                |    ~     ~    |    1|  377.558   pc  | -10.8481    +10.8481  |paral   |2020yCat.1350....0G
2729|IRAS 07524+3725                                                                                          |Star                               |07 55 46.3012944768 +37 17 52.087337196|183.0726180608059 +28.1930836143314|  2.749 -24.876   |9.17     |~                |    ~     ~    |    1|  582.276   pc  | -12.3073    +12.3073  |paral   |2020yCat.1350....0G
2730|TYC 2479-1585-1                                                                                          |Star                               |07 54 28.0032980496 +37 14 36.487203108|183.0606451705792 +27.9280518346912|   -2.922 1.821   |10.50    |~                |    ~     ~    |    1|  315.956   pc  |  -3.3343     +3.3343  |paral   |2020yCat.1350....0G
2731|TYC 2479-1613-1                                                                                          |High Proper Motion Star            |07 54 23.1421479312 +36 46 04.405300500|183.5773256694565 +27.7947020708129| -5.442 -55.336   |9.70     |~                |    ~     ~    |    1|   83.261   pc  |  -0.1019     +0.1019  |paral   |2020yCat.1350....0G
2732|TYC 2479-1639-1                                                                                          |Star                               |07 56 36.6283302984 +36 40 51.824573292|183.7976359881315 +28.2051127074060|   -6.259 2.724   |10.94    |~                |    ~     ~    |    1|  529.914   pc  |  -6.4586     +6.4586  |paral   |2020yCat.1350....0G
2733|TYC 2479-1702-1                                                                                          |Star                               |07 54 53.6552219112 +36 21 31.717668420|184.0539224019761 +27.7909490628986| 11.210 -46.113   |10.69    |~                |    ~     ~    |    1|  158.519   pc  |  -0.3845     +0.3845  |paral   |2020yCat.1350....0G
2734|TYC 2479-1799-1                                                                                          |Star                               |07 56 13.5824869920 +35 53 01.924176732|184.6506020638127 +27.9311845315230| -9.026 -15.665   |9.41     |~                |    ~     ~    |    1|  630.955   pc  |  -5.9317     +5.9317  |paral   |2020yCat.1350....0G
2735|TYC 2479-1805-1                                                                                          |Star                               |07 56 47.3933131512 +36 27 24.118754868|184.0544244571924 +28.1847178565967|   1.206 -9.460   |9.73     |~                |    ~     ~    |    1|  634.397   pc  |  -7.2845     +7.2845  |paral   |2020yCat.1350....0G
2736|TYC 2479-1841-1                                                                                          |Star                               |07 54 51.8164889088 +35 52 56.645017824|184.5726871590237 +27.6638907495126| 14.933 -28.166   |9.95     |~                |    ~     ~    |    1|  127.434   pc  |  -1.9763     +1.9763  |paral   |2020yCat.1350....0G
2737|TYC 2479-1870-1                                                                                          |Star                               |07 53 35.8647450624 +36 09 46.515235860|184.1927799846211 +27.4883822350171|   1.326 -1.969   |10.36    |~                |    ~     ~    |    1|  430.700   pc  |  -6.2700     +6.2700  |paral   |2020yCat.1350....0G
2738|TYC 2480-205-1                                                                                           |Star                               |07 58 14.0128140408 +37 22 37.277348088|183.1181804887702 +28.6871741510663| -11.897 -8.495   |9.47     |~                |    ~     ~    |    1|  823.384   pc  | -12.8813    +12.8813  |paral   |2020yCat.1350....0G
2739|TYC 2480-212-1                                                                                           |Star                               |07 59 11.3492472912 +35 59 04.566983172|184.7100905168342 +28.5370553830450| -1.298 -28.677   |10.99    |~                |    ~     ~    |    1|  178.104   pc  |  -0.4568     +0.4568  |paral   |2020yCat.1350....0G
2740|TYC 2480-436-1                                                                                           |Star                               |07 58 45.5060191464 +35 57 26.976650112|184.7154724923373 +28.4459121236904|  -3.245 -5.536   |10.93    |~                |    ~     ~    |    1|  784.929   pc  |  -8.8720     +8.8720  |paral   |2020yCat.1350....0G
2741|TYC 2480-440-1                                                                                           |Star                               |07 59 01.8313899048 +35 57 01.376312796|184.7388107395837 +28.4975033816031|-39.357 -14.359   |10.08    |~                |    ~     ~    |    1|  239.126   pc  |  -0.9321     +0.9321  |paral   |2020yCat.1350....0G
2742|TYC 2480-549-1                                                                                           |Star                               |07 59 15.9607228320 +37 01 57.164180016|183.5553929904615 +28.8054406531866|  -5.116 -6.190   |9.66     |~                |    ~     ~    |    1| 1388.889   pc  | -34.7222    +34.7222  |paral   |2020yCat.1350....0G
2743|TYC 2480-706-1                                                                                           |Star                               |07 58 38.1023664264 +36 05 29.400257940|184.5607748211211 +28.4548671282081|-40.225 -15.822   |10.91    |~                |    ~     ~    |    1|  239.555   pc  |  -0.9297     +0.9297  |paral   |2020yCat.1350....0G
2744|TYC 2480-796-1                                                                                           |Star                               |07 58 29.0262506928 +35 50 52.883830248|184.8203132463322 +28.3648374124903|-19.264 -21.986   |10.27    |~                |    ~     ~    |    1|  152.256   pc  |  -0.4706     +0.4706  |paral   |2020yCat.1350....0G
2745|TYC 2480-804-1                                                                                           |Star                               |07 59 28.8405608184 +35 42 53.854066512|185.0241020917246 +28.5275577492466|  -1.427 -1.416   |10.99    |~                |    ~     ~    |    1|  916.338   pc  | -17.4653    +17.4653  |paral   |2020yCat.1350....0G
2746|TYC 2480-1151-1                                                                                          |Star                               |07 57 00.5085933552 +36 26 24.565002684|184.0849416020208 +28.2232230816293|  -23.320 2.249   |9.71     |~                |    ~     ~    |    1|  527.927   pc  |  -5.0167     +5.0167  |paral   |2020yCat.1350....0G
2747|TYC 2480-1373-1                                                                                          |Star                               |07 59 08.6743583232 +37 16 36.739254972|183.2778792914671 +28.8395948741367|   -5.407 0.001   |10.81    |~                |    ~     ~    |    1|  373.580   pc  |  -2.3167     +2.3167  |paral   |2020yCat.1350....0G
2748|TYC 2960-902-1                                                                                           |Star                               |07 53 30.4078695888 +38 17 42.719260128|181.8532864881716 +27.9982294386097|   0.064 -4.935   |10.24    |~                |    ~     ~    |    1|  256.759   pc  |  -1.1932     +1.1932  |paral   |2020yCat.1350....0G
2749|TYC 2960-1055-1                                                                                          |Star                               |07 53 30.8169966312 +38 22 09.800357880|181.7720280635404 +28.0171751190382|  -0.224 -1.508   |10.78    |~                |    ~     ~    |    1|  945.805   pc  | -16.7280    +16.7280  |paral   |2020yCat.1350....0G
2750|TYC 2960-1351-1                                                                                          |Star                               |07 59 19.6045443360 +37 31 55.435915812|183.0041467815557 +28.9344072272468| -3.413 -26.695   |9.96     |~                |    ~     ~    |    1|  554.570   pc  |  -5.7204     +5.7204  |paral   |2020yCat.1350....0G
2751|TYC 2960-1375-1                                                                                          |Star                               |07 59 23.0130068472 +37 40 09.469926516|182.8545542217945 +28.9771422655278|  -5.428 -3.269   |9.98     |~                |    ~     ~    |    1|  337.701   pc  |  -2.2010     +2.2010  |paral   |2020yCat.1350....0G
2752|TYC 2960-1435-1                                                                                          |Star                               |07 57 53.8409692488 +37 35 10.329278892|182.8685505800398 +28.6716158511080| -7.105 -21.474   |10.66    |~                |    ~     ~    |    1|  473.889   pc  |  -3.8402     +3.8402  |paral   |2020yCat.1350....0G
2753|TYC 2960-1442-1                                                                                          |Star                               |07 59 15.0065171256 +38 09 22.100213628|182.3057022271480 +29.0629454131851|   -8.913 0.969   |9.76     |~                |    ~     ~    |    1|  962.094   pc  | -19.6232    +19.6232  |paral   |2020yCat.1350....0G
2754|TYC 2960-1492-1                                                                                          |Star                               |07 58 17.0052746064 +38 07 38.760110688|182.2881202887117 +28.8713352780725| -13.369 -9.040   |10.37    |~                |    ~     ~    |    1|  289.210   pc  |  -1.9154     +1.9154  |paral   |2020yCat.1350....0G
2755|TYC 2960-1537-1                                                                                          |Star                               |07 53 57.2182760256 +37 41 25.865739600|182.5418186007252 +27.9383513422779|-14.707 -22.161   |9.72     |~                |    ~     ~    |    1|  269.913   pc  |  -2.9578     +2.9578  |paral   |2020yCat.1350....0G
2756|TYC 2960-1557-1                                                                                          |Star                               |07 57 55.7548201320 +37 42 34.049249856|182.7336450450004 +28.7066366561286|  -5.350 -1.922   |10.58    |~                |    ~     ~    |    1|  323.887   pc  |  -2.5701     +2.5701  |paral   |2020yCat.1350....0G
2757|TYC 2960-1716-1                                                                                          |Star                               |07 56 43.1227197744 +37 55 57.787638312|182.4226436209656 +28.5264711658367|   8.750 -3.089   |9.93     |~                |    ~     ~    |    1|  695.943   pc  |  -8.3306     +8.3306  |paral   |2020yCat.1350....0G
2758|TYC 2960-1856-1                                                                                          |Star                               |07 54 32.7570117888 +37 48 56.402143236|182.4362556259008 +28.0821703907021|  -3.797 -0.002   |10.01    |~                |    ~     ~    |    1|  391.451   pc  |  -3.4478     +3.4478  |paral   |2020yCat.1350....0G
2759|TYC 2960-1928-1                                                                                          |Star                               |07 59 03.1818246096 +37 47 41.574772032|182.6976614069396 +28.9425328752126|  -6.618 -3.214   |10.54    |~                |    ~     ~    |    1| 1214.034   pc  | -26.6772    +26.6772  |paral   |2020yCat.1350....0G
2760|TYC 2960-950-1                                                                                           |Star                               |07 52 56.4211448928 +38 09 53.505893124|181.9663756447118 +27.8590224962140|   -3.125 1.424   |10.20    |~                |    ~     ~    |    1| 1103.996   pc  | -30.9577    +30.9577  |paral   |2020yCat.1350....0G
2761|IRAS 07507+3315                                                                                          |Star                               |07 53 55.2633454560 +33 07 29.281535724|187.5005838594156 +26.7358939776447|   8.543 -6.569   |9.04     |~                |    ~     ~    |    1|  835.213   pc  | -13.8818    +13.8818  |paral   |2020yCat.1350....0G
2762|BD+35 1698                                                                                               |Star                               |07 52 39.5538453888 +34 54 56.424612672|185.4899331851423 +26.9766858473364|   -1.633 1.033   |9.92     |A5               |    ~     ~    |    1|  275.839   pc  |  -1.2859     +1.2859  |paral   |2020yCat.1350....0G
2763|HD 64231                                                                                                 |Star                               |07 54 19.5840192840 +34 45 49.918243608|185.7571567489149 +27.2656464823590| -0.877 -14.979   |9.12     |F8               |    ~     ~    |    1|  364.498   pc  |  -2.5110     +2.5110  |paral   |2020yCat.1350....0G
2764|BD+35 1703                                                                                               |Star                               |07 54 47.0932832544 +35 25 01.334175240|185.0753140307566 +27.5282512496772|   0.390 -4.982   |9.81     |K0               |    ~     ~    |    1|  630.676   pc  |  -7.6368     +7.6368  |paral   |2020yCat.1350....0G
2765|BD+35 1704                                                                                               |Star                               |07 54 46.3087758624 +35 05 52.042271424|185.4218517435317 +27.4421304277623| -4.088 -34.956   |9.90     |F5               |    ~     ~    |    1|  199.561   pc  |  -0.6252     +0.6252  |paral   |2020yCat.1350....0G
2766|V* DD Lyn                                                                                                |delta Sct Variable                 |07 55 40.8273346368 +35 24 45.653471280|185.1334916346297 +27.7033390445838|-59.335 -25.367   |6.221    |A3p              |    ~     ~    |    1|   65.023   pc  |  -0.3940     +0.3940  |paral   |2020yCat.1350....0G
2767|HD 63955                                                                                                 |High Proper Motion Star            |07 52 53.1911172600 +34 28 12.664530156|185.9852115868349 +26.9012554030045|-49.665 -58.132   |8.96     |G5               |    ~     ~    |    1|  124.140   pc  |  -0.3375     +0.3375  |paral   |2020yCat.1350....0G
2768|HD 63990                                                                                                 |Star                               |07 53 08.1905170344 +34 08 25.336880880|186.3567338710545 +26.8608751620983|   -4.362 1.827   |8.69     |G5               |    ~     ~    |    1|  371.706   pc  |  -2.7909     +2.7909  |paral   |2020yCat.1350....0G
2769|BD+34 1702                                                                                               |Star                               |07 54 11.3637372312 +34 20 15.453200256|186.2102372706336 +27.1239738288073| -3.271 -12.092   |9.45     |G0               |    ~     ~    |    1|  539.928   pc  |  -5.1891     +5.1891  |paral   |2020yCat.1350....0G
2770|HD 64254                                                                                                 |Star                               |07 54 25.6646421672 +34 17 49.362197352|186.2690986977607 +27.1603782097137| -6.598 -21.884   |8.62     |K2               |    ~     ~    |    1|  350.853   pc  |  -3.4344     +3.4344  |paral   |2020yCat.1350....0G
2771|BD+34 1697                                                                                               |Star                               |07 52 31.6428333624 +33 43 14.644945704|186.7692174299230 +26.6234572300835|  -0.689 -2.991   |9.12     |K2               |    ~     ~    |    1| 1001.603   pc  | -17.4558    +17.4558  |paral   |2020yCat.1350....0G
2772|BD+34 1706                                                                                               |Star                               |07 54 50.6883795384 +33 38 59.519133312|186.9951151822326 +27.0670788040011|-22.889 -32.173   |9.23     |G0               |    ~     ~    |    1|  178.047   pc  |  -0.6721     +0.6721  |paral   |2020yCat.1350....0G
2773|HD 63933                                                                                                 |Star                               |07 52 46.1911527768 +33 34 31.651069620|186.9410259220509 +26.6313777796508|  -8.820 16.229   |8.28     |B9               |    ~     ~    |    1|  291.231   pc  |  -7.8200     +7.8200  |paral   |2020yCat.1350....0G
2774|HD 64290                                                                                                 |Star                               |07 54 33.9266662656 +33 35 01.554269136|187.0484607805700 +26.9929573543324|    0.766 0.302   |9.65     |A0               |    ~     ~    |    1|  574.383   pc  | -17.6505    +17.6505  |paral   |2020yCat.1350....0G
2775|HD 64325                                                                                                 |Star                               |07 54 40.6987411608 +33 08 56.647471560|187.5242478944721 +26.8948694410657|  25.358 -1.247   |8.71     |G0               |    ~     ~    |    1|  164.902   pc  |  -5.3842     +5.3842  |paral   |2020yCat.1350....0G
2776|BD+34 1698                                                                                               |S Star                             |07 52 53.2125114216 +34 36 50.804714952|185.8298680780917 +26.9403753616256|  -1.103 -3.568   |10.67    |M4S              |    ~     ~    |    1| 1623.640   pc  |-135.7647   +135.7647  |paral   |2020yCat.1350....0G
2777|IRAS 07511+3443                                                                                          |Long-Period Variable Candidate     |07 54 23.4919184136 +34 36 04.003804548|185.9375923577255 +27.2350386956944|   0.098 -4.174   |10.72    |~                |    ~     ~    |    1| 2132.2     pc  |-135.024    +135.024   |paral   |2020yCat.1350....0G
2778|BD+35 1709                                                                                               |High Proper Motion Star            |07 55 52.6430302128 +34 52 43.709814768|185.7272207766505 +27.6030332870323|  2.867 -53.886   |10.01    |G0               |    ~     ~    |    1|  187.343   pc  |  -0.7090     +0.7090  |paral   |2020yCat.1350....0G
2779|HD 64728                                                                                                 |Star                               |07 56 43.5243221616 +34 51 53.801455320|185.7937929191180 +27.7672611630172|  -6.003 -2.423   |9.25     |A0               |    ~     ~    |    1|  446.907   pc  |  -5.0930     +5.0930  |paral   |2020yCat.1350....0G
2780|BD+35 1718                                                                                               |Star                               |07 58 06.7427100240 +34 49 42.167286624|185.9174804180072 +28.0325276406874|   0.296 -7.761   |10.67    |K0               |    ~     ~    |    1|  855.945   pc  | -12.4549    +12.4549  |paral   |2020yCat.1350....0G
2781|BD+35 1719                                                                                               |High Proper Motion Star            |07 58 14.5741137360 +34 55 50.066198652|185.8134409567364 +28.0847856321795| 56.627 -37.595   |10.25    |G0               |    ~     ~    |    1|   80.864   pc  |  -0.1164     +0.1164  |paral   |2020yCat.1350....0G
2782|HD 65062                                                                                                 |Star                               |07 58 18.9274685640 +34 56 20.834031228|185.8084226637218 +28.1013559294479|  -3.622 -1.693   |8.61     |A0               |    ~     ~    |    1|  450.735   pc  | -20.6412    +20.6412  |paral   |2020yCat.1350....0G
2783|HD 65275                                                                                                 |Variable Star                      |07 59 25.0706877912 +34 40 47.690961060|186.1586774348899 +28.2532315570812|   2.834 -7.655   |7.300    |M0               |    ~     ~    |    1|  449.236   pc  |  -5.5095     +5.5095  |paral   |2020yCat.1350....0G
2784|BD+34 1709                                                                                               |Star                               |07 55 54.8787674448 +34 34 16.513015512|186.0641302074388 +27.5292143545638| -5.391 -11.848   |9.05     |K0               |    ~     ~    |    1|  460.617   pc  |  -4.6889     +4.6889  |paral   |2020yCat.1350....0G
2785|HD 64558                                                                                                 |High Proper Motion Star            |07 55 55.1132617440 +34 27 15.786356076|186.1914041849846 +27.4989283794296|  7.079 -64.432   |8.44     |G0               |    ~     ~    |    1|  145.041   pc  |  -1.2138     +1.2138  |paral   |2020yCat.1350....0G
2786|HD 64602                                                                                                 |Star                               |07 56 01.9392370344 +34 22 10.418339352|186.2906240688432 +27.4989357938116|-18.319 -14.966   |7.57     |K0               |    ~     ~    |    1|  310.289   pc  |  -2.2529     +2.2529  |paral   |2020yCat.1350....0G
2787|HD 64766                                                                                                 |Star                               |07 56 53.0988716640 +34 17 23.185243788|186.4302697776077 +27.6473640126455|  -1.770 -0.942   |8.44     |K2               |    ~     ~    |    1|  639.591   pc  | -10.3905    +10.3905  |paral   |2020yCat.1350....0G
2788|BD+34 1715                                                                                               |Star                               |07 57 19.9287880752 +34 08 36.721686984|186.6172164613977 +27.6975685594456|  -0.738 -3.561   |10.63    |K0               |    ~     ~    |    1| 1382.361   pc  | -47.1998    +47.1998  |paral   |2020yCat.1350....0G
2789|BD+34 1716                                                                                               |Star                               |07 57 30.0158992176 +34 03 41.666228748|186.7169150575193 +27.7092754626028| -21.390 -3.574   |9.95     |F0               |    ~     ~    |    1|  293.988   pc  |  -2.0138     +2.0138  |paral   |2020yCat.1350....0G
2790|HD 64914                                                                                                 |Star                               |07 57 33.2602694016 +34 03 27.986310252|186.7244246687093 +27.7190563231902| -6.170 -11.711   |8.26     |G5               |    ~     ~    |    1|  327.322   pc  |  -2.5928     +2.5928  |paral   |2020yCat.1350....0G
2791|BD+34 1720                                                                                               |Star                               |07 58 07.1230802064 +33 57 42.532502184|186.8641643946115 +27.8062202182327|-47.683 -13.429   |9.27     |F8               |    ~     ~    |    1|  101.191   pc  |  -0.1608     +0.1608  |paral   |2020yCat.1350....0G
2792|BD+34 1723                                                                                               |Star                               |07 58 49.7950987704 +33 52 51.462992244|186.9967229119575 +27.9269356519040|  -5.730 -5.839   |8.85     |K0               |    ~     ~    |    1|  553.649   pc  | -23.8478    +23.8478  |paral   |2020yCat.1350....0G
2793|HD 65254                                                                                                 |Star                               |07 59 12.6419355000 +33 52 24.114347616|187.0287623532212 +28.0011200356694| 14.060 -25.452   |7.90     |A0               |    ~     ~    |    1|  265.590   pc  |  -4.6555     +4.6555  |paral   |2020yCat.1350....0G
2794|BD+34 1725                                                                                               |Star                               |07 59 56.1680223768 +34 13 37.676646732|186.6865356313065 +28.2390883518413|    0.665 0.650   |9.00     |K2               |    ~     ~    |    1| 1174.260   pc  | -28.2672    +28.2672  |paral   |2020yCat.1350....0G
2795|BD+33 1620                                                                                               |Star                               |07 57 18.5261999184 +32 58 45.187944492|187.8796024209441 +27.3771298530449|   7.701 10.427   |10.93    |F8               |    ~     ~    |    1|  233.508   pc  |  -0.9215     +0.9215  |paral   |2020yCat.1350....0G
2796|BD+33 1621                                                                                               |Star                               |07 57 27.0488038392 +32 57 38.664548388|187.9088678580785 +27.4006630767823| -8.288 -13.285   |10.86    |F5               |    ~     ~    |    1|  322.373   pc  |  -2.2759     +2.2759  |paral   |2020yCat.1350....0G
2797|HD 65021                                                                                                 |Star                               |07 57 58.4441404680 +32 56 27.627141912|187.9643369417171 +27.5007432213061| -6.270 -31.329   |7.75     |K0               |    ~     ~    |    1|  519.724   pc  |  -5.7264     +5.7264  |paral   |2020yCat.1350....0G
2798|HD 65042                                                                                                 |Star                               |07 58 09.1637129664 +33 23 57.532010352|187.4784519738645 +27.6618950436134|-11.891 -27.371   |9.06     |F8               |    ~     ~    |    1|  126.579   pc  |  -0.2948     +0.2948  |paral   |2020yCat.1350....0G
2799|HD 65276                                                                                                 |Star                               |07 59 14.7461438952 +33 03 49.400848224|187.9134402215927 +27.7907710846601|   3.577 -6.060   |8.73     |K0               |    ~     ~    |    1|  546.986   pc  |  -6.8515     +6.8515  |paral   |2020yCat.1350....0G
2800|TYC 2471-1181-1                                                                                          |Star                               |07 52 44.9967264792 +33 31 06.295730520|187.0009903190548 +26.6114435400447|   -7.363 1.459   |10.87    |~                |    ~     ~    |    1| 1055.520   pc  | -14.3722    +14.3722  |paral   |2020yCat.1350....0G
2801|TYC 2471-1459-1                                                                                          |Star                               |07 53 36.2515983120 +33 31 03.720767592|187.0573859697394 +26.7822167389191|   -1.578 0.569   |10.59    |~                |    ~     ~    |    1|  321.254   pc  |  -1.7648     +1.7648  |paral   |2020yCat.1350....0G
2802|TYC 2471-1497-1                                                                                          |High Proper Motion Star            |07 56 11.3435199432 +33 06 11.583412488|187.6725009769247 +27.1859230009757|-29.552 -44.572   |10.15    |~                |    ~     ~    |    1|  148.052   pc  |  -0.5874     +0.5874  |paral   |2020yCat.1350....0G
2803|GSC 02471-01509                                                                                          |Double or Multiple Star            |07 53 51.2436004872 +33 31 54.587875944|187.0584025921181 +26.8361671756931| -12.590 -1.215   |10.572   |~                |    ~     ~    |    1|  222.707   pc  |  -1.1110     +1.1110  |paral   |2020yCat.1350....0G
2804|TYC 2471-1595-1                                                                                          |Star                               |07 54 27.5567293248 +33 21 22.141253340|187.2869277801904 +26.9086170687907| -7.888 -30.910   |10.23    |~                |    ~     ~    |    1|  244.684   pc  |  -1.4788     +1.4788  |paral   |2020yCat.1350....0G
2805|TYC 2471-1736-1                                                                                          |Star                               |07 55 50.2497178848 +33 21 12.569538240|187.3792635653845 +27.1844298039631|  -4.874 -4.744   |10.07    |~                |    ~     ~    |    1| 1053.186   pc  | -20.1874    +20.1874  |paral   |2020yCat.1350....0G
2806|TYC 2471-1895-1                                                                                          |Star                               |07 55 14.7787090776 +33 43 46.990939188|186.9345782699190 +27.1692972451388|   12.439 0.413   |9.47     |~                |    ~     ~    |    1|  575.209   pc  | -11.4479    +11.4479  |paral   |2020yCat.1350....0G
2807|TYC 2471-1898-1                                                                                          |Star                               |07 55 59.5973321856 +33 27 37.128619692|187.2738331590019 +27.2450704046920|  -6.226 -6.480   |10.21    |~                |    ~     ~    |    1|  725.900   pc  |  -9.4848     +9.4848  |paral   |2020yCat.1350....0G
2808|TYC 2472-741-1                                                                                           |Star                               |07 58 06.1911640056 +33 16 32.355985620|187.6096214369444 +27.6183477158945|  -7.594 -9.136   |10.25    |~                |    ~     ~    |    1|  147.397   pc  |  -0.4084     +0.4084  |paral   |2020yCat.1350....0G
2809|TYC 2472-834-1                                                                                           |Star                               |07 58 16.2099441696 +33 10 54.776269524|187.7221900706364 +27.6263990903791|  -2.700 -6.221   |9.52     |~                |    ~     ~    |    1|  940.203   pc  | -15.8233    +15.8233  |paral   |2020yCat.1350....0G
2810|TYC 2472-1205-1                                                                                          |Star                               |07 58 41.9678851704 +32 59 12.063504552|187.9618868342909 +27.6595908724568|  23.788 -9.179   |10.48    |~                |    ~     ~    |    1|  173.479   pc  |  -0.6862     +0.6862  |paral   |2020yCat.1350....0G
2811|TYC 2472-1242-1                                                                                          |Star                               |07 57 43.8488142264 +32 53 27.170019456|188.0027829436282 +27.4378516025646|  0.170 -16.583   |10.64    |~                |    ~     ~    |    1|  255.768   pc  |  -1.1186     +1.1186  |paral   |2020yCat.1350....0G
2812|TYC 2475-396-1                                                                                           |Star                               |07 52 41.1198448896 +35 20 51.557078400|185.0241369583570 +27.0971095236249|  11.966 -0.362   |9.88     |~                |    ~     ~    |    1|  662.296   pc  |  -7.1936     +7.1936  |paral   |2020yCat.1350....0G
2813|TYC 2475-1095-1                                                                                          |Star                               |07 54 21.4763140512 +34 43 55.158965292|185.7936630406556 +27.2633844303038|   0.020 -7.858   |10.41    |~                |    ~     ~    |    1|  856.825   pc  | -12.8476    +12.8476  |paral   |2020yCat.1350....0G
2814|TYC 2475-1292-1                                                                                          |Star                               |07 54 12.6135200976 +35 19 55.282165428|185.1333058655665 +27.3929663690008|  -0.706 -4.965   |10.02    |~                |    ~     ~    |    1| 1471.454   pc  | -37.2410    +37.2410  |paral   |2020yCat.1350....0G
2815|TYC 2475-1435-1                                                                                          |Star                               |07 53 38.2138524144 +34 44 50.788546080|185.7323657579193 +27.1247904686018|  -1.459 -5.068   |10.83    |~                |    ~     ~    |    1| 1228.954   pc  | -31.2638    +31.2638  |paral   |2020yCat.1350....0G
2816|TYC 2475-1498-1                                                                                          |Star                               |07 55 52.9216682160 +35 30 25.992515988|185.0422612076787 +27.7673858961388|   -3.091 0.434   |10.50    |~                |    ~     ~    |    1| 1474.274   pc  | -40.4268    +40.4268  |paral   |2020yCat.1350....0G
2817|TYC 2475-1553-1                                                                                          |Star                               |07 56 23.0939083704 +34 34 06.410607996|186.0961088542943 +27.6218194349391|  -5.495 -7.462   |10.27    |~                |    ~     ~    |    1|  488.305   pc  | -16.3333    +16.3333  |paral   |2020yCat.1350....0G
2818|LSPM J0755+3412                                                                                          |High Proper Motion Star            |07 55 30.8754119328 +34 12 15.801257988|186.4376198722093 +27.3516466281899|-116.053 -98.199  |10.22    |~                |    ~     ~    |    1|   90.143   pc  |  -0.1138     +0.1138  |paral   |2020yCat.1350....0G
2819|TYC 2475-1595-1                                                                                          |Star                               |07 54 10.6068982536 +34 39 27.057417408|185.8631724472947 +27.2075891071044|  -3.098 -1.871   |10.64    |~                |    ~     ~    |    1|  452.366   pc  |  -6.8962     +6.8962  |paral   |2020yCat.1350....0G
2820|TYC 2475-1602-1                                                                                          |Star                               |07 56 39.4407181176 +34 37 28.879765176|186.0515705118535 +27.6907424687087|  -3.563 -2.896   |10.79    |~                |    ~     ~    |    1|  536.769   pc  |  -4.6964     +4.6964  |paral   |2020yCat.1350....0G
2821|TYC 2475-1626-1                                                                                          |Star                               |07 56 02.7643538112 +34 31 07.210038684|186.1294050835614 +27.5413517348011|  -4.185 -4.897   |10.90    |~                |    ~     ~    |    1|  752.049   pc  | -14.1395    +14.1395  |paral   |2020yCat.1350....0G
2822|TYC 2475-1741-1                                                                                          |Star                               |07 53 35.2246577472 +34 04 51.266886816|186.4495092661402 +26.9342797252946|  11.867 -1.500   |10.96    |~                |    ~     ~    |    1|  373.636   pc  |  -3.8810     +3.8810  |paral   |2020yCat.1350....0G
