C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST06:15:33

dec >=0&rah >=7.25&rah< 7.5&(cat='NGC'|Vmag< 11)
------------------------------------------------

Number of objects : 6226

 #  |                                                                                  identifier                                                                                   |               typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm        |  Mag V  |   spec. type   |      ang. size      |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------------------------------|---------------------------------------|-----------------------------------|------------------|---------|----------------|---------------------|-----|----------------|-----------------------|--------|-------------------
4335|TYC 173-1531-1                                                                                                                                                                 |Star                              |07 26 22.3406809032 +05 17 01.799432736|212.1742386258642 +10.1690741421771|  -0.905 -1.758   |10.77    |~               |    ~     ~          |    1|  649.013   pc  |  -9.2247     +9.2247  |paral   |2020yCat.1350....0G
4336|TYC 173-2188-1                                                                                                                                                                 |Star                              |07 27 29.0287 +05 30 58.442            |212.0891420 +10.5205399            |  -6.583 -2.523   |10.45    |~               |    ~     ~          |    1|  826.3780  pc  | -25.7454    +25.7454  |paral   |2018yCat.1345....0G
4337|TYC 173-2213-1                                                                                                                                                                 |Star                              |07 28 51.2905225512 +05 13 06.528603324|212.5155810098133 +10.6920697858283|  -8.836 -4.243   |10.45    |~               |    ~     ~          |    1|  473.889   pc  |  -6.8494     +6.8494  |paral   |2020yCat.1350....0G
4338|TYC 176-209-1                                                                                                                                                                  |Star                              |07 21 35.5577611992 +07 28 50.237747364|209.6389143132635 +10.0864304703637|  -4.436 -1.375   |9.87     |~               |    ~     ~          |    1|  717.721   pc  |  -6.3875     +6.3875  |paral   |2020yCat.1350....0G
4339|TYC 176-1153-1                                                                                                                                                                 |Star                              |07 19 47.2933237008 +07 05 07.693103436|209.7963325004419 +09.5099726409105| -13.963 -4.823   |10.71    |~               |    ~     ~          |    1|  435.749   pc  | -32.0702    +32.0702  |paral   |2020yCat.1350....0G
4340|TYC 176-1254-1                                                                                                                                                                 |Star                              |07 20 16.8090241464 +06 46 26.973394068|210.1340626068406 +09.4806230289823|  -2.764 -2.542   |10.69    |~               |    ~     ~          |    1|  536.222   pc  |  -5.4631     +5.4631  |paral   |2020yCat.1350....0G
4341|TYC 176-1509-1                                                                                                                                                                 |Star                              |07 19 47.5553666568 +07 04 19.942375116|209.8088647252291 +09.5050392327642| -8.927 -11.576   |10.04    |~               |    ~     ~          |    1|  196.742   pc  |  -2.2450     +2.2450  |paral   |2020yCat.1350....0G
4342|TYC 176-1702-1                                                                                                                                                                 |Star                              |07 20 47.9655459456 +06 30 02.353438440|210.4405536161879 +09.4740568872642|  -4.719 -3.297   |9.70     |~               |    ~     ~          |    1|  741.895   pc  | -18.3286    +18.3286  |paral   |2020yCat.1350....0G
4343|TYC 176-1788-1                                                                                                                                                                 |Star                              |07 20 02.9018991600 +06 40 41.029243788|210.1952491096885 +09.3862680262994|  -15.834 2.054   |10.64    |~               |    ~     ~          |    1|  248.466   pc  |  -1.1606     +1.1606  |paral   |2020yCat.1350....0G
4344|TYC 176-1957-1                                                                                                                                                                 |High Proper Motion Star           |07 22 12.6397960608 +07 02 42.237624696|210.1043737828825 +10.0302526307655|-13.049 -73.791   |10.32    |~               |    ~     ~          |    1|   76.719   pc  |  -0.1012     +0.1012  |paral   |2020yCat.1350....0G
4345|TYC 176-2160-1                                                                                                                                                                 |Star                              |07 18 57.9336239928 +06 25 21.814985928|210.3051153569744 +09.0316399294188| -0.550 -14.713   |10.19    |F7V             |    ~     ~          |    1|  179.424   pc  |  -0.5183     +0.5183  |paral   |2020yCat.1350....0G
4346|TYC 176-2187-1                                                                                                                                                                 |Star                              |07 22 00.0239174232 +07 13 12.706336740|209.9215083813160 +10.0613802444974|   2.563 -4.099   |10.87    |~               |    ~     ~          |    1|  423.603   pc  |  -3.2837     +3.2837  |paral   |2020yCat.1350....0G
4347|TYC 176-2193-1                                                                                                                                                                 |Star                              |07 21 33.0329397480 +06 53 35.549333880|210.1684378078028 +09.8159818708443|    2.503 4.658   |10.58    |~               |    ~     ~          |    1|  319.030   pc  |  -1.9440     +1.9440  |paral   |2020yCat.1350....0G
4348|TYC 176-2296-1                                                                                                                                                                 |Star                              |07 20 15.3089299512 +06 21 31.515929172|210.5080589583613 +09.2897143153933|  -1.313 -2.579   |10.44    |~               |    ~     ~          |    1|  434.480   pc  |  -3.9265     +3.9265  |paral   |2020yCat.1350....0G
4349|TYC 176-2360-1                                                                                                                                                                 |Star                              |07 19 49.3614193416 +06 39 50.391055800|210.1826785249714 +09.3298399718121| -12.476 -4.052   |10.39    |~               |    ~     ~          |    1|  287.381   pc  |  -1.3544     +1.3544  |paral   |2020yCat.1350....0G
4350|TYC 176-2489-1                                                                                                                                                                 |Star                              |07 18 47.5885920792 +06 57 07.282706904|209.8059932845864 +09.2294737554242| -7.934 -10.294   |10.40    |~               |    ~     ~          |    1|  804.894   pc  |  -9.7826     +9.7826  |paral   |2020yCat.1350....0G
4351|TYC 176-2534-1                                                                                                                                                                 |Star                              |07 18 52.5483445536 +06 14 43.428158952|210.4556268756010 +08.9324348357405|  -25.240 2.244   |10.75    |G0V             |    ~     ~          |    1|  213.238   pc  |  -0.6548     +0.6548  |paral   |2020yCat.1350....0G
4352|TYC 176-2548-1                                                                                                                                                                 |Star                              |07 20 25.5412360968 +06 15 19.130593320|210.6210143605339 +09.2814110121711|-13.048 -22.786   |9.74     |~               |    ~     ~          |    1|  696.088   pc  |  -6.6382     +6.6382  |paral   |2020yCat.1350....0G
4353|TYC 176-2621-1                                                                                                                                                                 |Star                              |07 20 56.6433811992 +07 05 50.034722208|209.9150646944547 +09.7720049951129|  -3.803 -0.558   |10.37    |~               |    ~     ~          |    1|  985.125   pc  | -48.2324    +48.2324  |paral   |2020yCat.1350....0G
4354|TYC 176-2801-1                                                                                                                                                                 |High Proper Motion Star           |07 19 45.2512763592 +06 07 35.131095084|210.6622162523574 +09.0745001523178| 37.115 -60.043   |9.81     |G1V             |    ~     ~          |    1|   97.832   pc  |  -0.1704     +0.1704  |paral   |2020yCat.1350....0G
4355|TYC 176-2985-1                                                                                                                                                                 |Star                              |07 20 59.7185744904 +05 46 06.805162056|211.1262490273780 +09.1902915518654| -15.712 -8.599   |10.91    |~               |    ~     ~          |    1|  264.718   pc  |  -1.2193     +1.2193  |paral   |2020yCat.1350....0G
4356|TYC 176-3171-1                                                                                                                                                                 |Star                              |07 20 17.3197319832 +06 28 16.362315804|210.4098584094408 +09.3473811581527|  -4.575 -0.233   |10.30    |~               |    ~     ~          |    1| 1079.447   pc  | -69.5628    +69.5628  |paral   |2020yCat.1350....0G
4357|TYC 176-3229-1                                                                                                                                                                 |Star                              |07 21 56.4079785888 +05 53 26.772946368|211.1221241684466 +09.4551256387678|   0.618 -2.378   |9.80     |~               |    ~     ~          |    1|  438.827   pc  |  -3.1004     +3.1004  |paral   |2020yCat.1350....0G
4358|TYC 176-3247-1                                                                                                                                                                 |High Proper Motion Star           |07 22 09.3716532216 +05 52 51.664314144|211.1553450867010 +09.4988105446567|-34.243 -75.513   |10.44    |~               |    ~     ~          |    1|  101.551   pc  |  -0.1825     +0.1825  |paral   |2020yCat.1350....0G
4359|2MASS J07185841+0551272                                                                                                                                                        |Red Giant Branch star             |07 18 58.4249406240 +05 51 27.288870156|210.8176488123273 +08.7806410618826|  -4.584 -0.070   |10.92    |~               |    ~     ~          |    1| 1531.863   pc  | -86.3550    +86.3550  |paral   |2020yCat.1350....0G
4360|TYC 176-3404-1                                                                                                                                                                 |Star                              |07 21 27.2473428312 +05 49 30.203137416|211.1268444791299 +09.3176275221068|  -6.428 -0.655   |9.38     |~               |    ~     ~          |    1|  809.127   pc  | -10.8678    +10.8678  |paral   |2020yCat.1350....0G
4361|TYC 176-3446-1                                                                                                                                                                 |Star                              |07 21 30.3459841032 +05 41 14.747921412|211.2573608035132 +09.2674706633911| -25.206 25.143   |10.05    |~               |    ~     ~          |    1|  139.634   pc  |  -0.4367     +0.4367  |paral   |2020yCat.1350....0G
4362|TYC 177-18-1                                                                                                                                                                   |Star                              |07 27 16.7992601064 +06 18 01.258188804|211.3523137686671 +10.8256867256788|  -4.405 -1.874   |10.11    |~               |    ~     ~          |    1| 1873.712   pc  | -60.0346    +60.0346  |paral   |2020yCat.1350....0G
4363|GSC 00177-00058                                                                                                                                                                |Double or Multiple Star           |07 24 27.6202045488 +06 24 56.726201340|210.9294596164264 +10.2500971323756|   -7.839 5.154   |10.48    |F7V             |    ~     ~          |    1|  191.121   pc  |  -0.9899     +0.9899  |paral   |2020yCat.1350....0G
4364|TYC 177-68-1                                                                                                                                                                   |Star                              |07 26 36.9651899880 +05 55 35.809333500|211.6176337713034 +10.5111526214863|   -3.965 1.096   |10.37    |~               |    ~     ~          |    1|  426.058   pc  |  -3.4853     +3.4853  |paral   |2020yCat.1350....0G
4365|TYC 177-230-1                                                                                                                                                                  |Star                              |07 23 19.2562532496 +06 31 51.042934452|210.6965991473608 +10.0480747860340|  -4.310 -6.145   |10.18    |~               |    ~     ~          |    1| 1023.018   pc  | -57.2471    +57.2471  |paral   |2020yCat.1350....0G
4366|TYC 177-287-1                                                                                                                                                                  |Star                              |07 29 59.7632982216 +07 04 04.403569620|210.9571396876378 +11.7710776080984|  -2.237 10.394   |10.20    |~               |    ~     ~          |    1|  598.946   pc  |  -7.1388     +7.1388  |paral   |2020yCat.1350....0G
4367|TYC 177-328-1                                                                                                                                                                  |Star                              |07 27 35.3925910968 +06 14 27.341091492|211.4414369917564 +10.8681082393111|  -2.770 -1.674   |10.77    |~               |    ~     ~          |    1|  793.588   pc  | -17.5709    +17.5709  |paral   |2020yCat.1350....0G
4368|TYC 177-333-1                                                                                                                                                                  |Star                              |07 23 07.0341897792 +06 55 32.717913060|210.3145545195749 +10.1786654894334| -9.732 -47.741   |10.64    |~               |    ~     ~          |    1|  261.376   pc  |  -0.9906     +0.9906  |paral   |2020yCat.1350....0G
4369|TYC 177-382-1                                                                                                                                                                  |Star                              |07 25 04.7675406720 +06 32 03.377629680|210.8913093888149 +10.4405951286086|   4.609 -6.969   |10.41    |~               |    ~     ~          |    1|  642.178   pc  | -46.9303    +46.9303  |paral   |2020yCat.1350....0G
4370|TYC 177-611-1                                                                                                                                                                  |Star                              |07 29 20.8277367864 +07 16 52.969725012|210.6888024201129 +11.7214186859191|   1.826 -5.715   |10.64    |~               |    ~     ~          |    1|  344.721   pc  |  -2.1152     +2.1152  |paral   |2020yCat.1350....0G
4371|TYC 177-685-1                                                                                                                                                                  |Star                              |07 28 40.3624015440 +07 25 30.859183920|210.4814790157683 +11.6351895647988|  -4.058 -2.420   |10.13    |~               |    ~     ~          |    1|  681.153   pc  |  -9.0474     +9.0474  |paral   |2020yCat.1350....0G
4372|2MASS J07275650+0629360                                                                                                                                                        |Carbon Star Candidate             |07 27 56.5018240992 +06 29 36.019403844|211.2509724569109 +11.0588633183210|  -6.319 -1.122   |10.30    |C:              |    ~     ~          |    1|  616.903   pc  |  -5.6324     +5.6324  |paral   |2020yCat.1350....0G
4373|TYC 177-801-1                                                                                                                                                                  |Star                              |07 28 25.2434300064 +07 06 35.223096924|210.7418418354802 +11.4393849504591|     -1.80 3.50   |10.47    |~               |    ~     ~          |    0|                |                       |        |                   
4374|TYC 177-819-1                                                                                                                                                                  |Star                              |07 29 42.8302902720 +07 10 16.893385284|210.8307003978445 +11.7542006848853|  6.209 -11.114   |10.09    |~               |    ~     ~          |    1|  720.617   pc  |  -8.9318     +8.9318  |paral   |2020yCat.1350....0G
4375|GSC 00177-00847                                                                                                                                                                |Double or Multiple Star           |07 23 05.8183839864 +06 47 43.288351512|210.4309084476803 +10.1161299847411|  -3.190 -1.735   |10.835   |~               |    ~     ~          |    1|  855.432   pc  | -22.2456    +22.2456  |paral   |2020yCat.1350....0G
4376|TYC 177-858-1                                                                                                                                                                  |Star                              |07 25 46.5887327664 +06 02 00.154594140|211.4256524658436 +10.3721108043442|-13.581 -10.250   |10.32    |~               |    ~     ~          |    1|  788.146   pc  |  -9.4419     +9.4419  |paral   |2020yCat.1350....0G
4377|TYC 177-873-1                                                                                                                                                                  |Star                              |07 25 43.9409989344 +06 45 51.176269440|210.7552950799998 +10.6881444936219|   1.648 -0.232   |10.55    |~               |    ~     ~          |    1| 1384.275   pc  | -32.9589    +32.9589  |paral   |2020yCat.1350....0G
4378|TYC 177-876-1                                                                                                                                                                  |Star                              |07 27 59.5817878248 +05 47 21.870694752|211.8982923786686 +10.7561059528552|  5.410 -10.022   |9.60     |~               |    ~     ~          |    1|  569.282   pc  |  -5.9631     +5.9631  |paral   |2020yCat.1350....0G
4379|TYC 177-946-1                                                                                                                                                                  |Star                              |07 25 22.2936048864 +05 45 50.741406000|211.6246740820258 +10.1616341462383|  -0.369 -2.031   |9.58     |~               |    ~     ~          |    1|  553.863   pc  |  -4.7855     +4.7855  |paral   |2020yCat.1350....0G
4380|TYC 177-997-1                                                                                                                                                                  |Star                              |07 28 16.0873269960 +06 50 23.045677620|210.9715042015505 +11.2855567033779| -2.820 -18.708   |10.16    |~               |    ~     ~          |    1|  245.435   pc  |  -2.0842     +2.0842  |paral   |2020yCat.1350....0G
4381|TYC 177-1146-1                                                                                                                                                                 |Star                              |07 25 45.9263804352 +06 34 48.908273124|210.9266363697839 +10.6136123079965|   -3.170 0.459   |10.37    |~               |    ~     ~          |    1|  616.751   pc  | -38.9131    +38.9131  |paral   |2020yCat.1350....0G
4382|TYC 177-1214-1                                                                                                                                                                 |Star                              |07 22 35.7084660960 +06 19 40.258558596|210.7993718016349 +09.7961431551948|  -3.307 -8.627   |9.90     |~               |    ~     ~          |    1|  463.049   pc  |  -7.0328     +7.0328  |paral   |2020yCat.1350....0G
4383|TYC 177-1291-1                                                                                                                                                                 |Star                              |07 24 19.8944246880 +07 04 15.799588896|210.3184313358149 +10.5131693870380|      -3.7 -4.6   |10.460   |~               |    ~     ~          |    0|                |                       |        |                   
4384|TYC 177-1319-1                                                                                                                                                                 |Star                              |07 29 06.3160 +06 46 05.313            |211.1311230 +11.4399012            |     -11.8 -0.8   |10.68    |~               |    ~     ~          |    0|                |                       |        |                   
4385|TYC 177-1360-1                                                                                                                                                                 |Star                              |07 23 13.4207023056 +06 18 47.919648564|210.8833403948086 +09.9294077444262|  -36.842 7.990   |10.29    |~               |    ~     ~          |    1|  203.500   pc  |  -1.0353     +1.0353  |paral   |2020yCat.1350....0G
4386|TYC 177-1564-1                                                                                                                                                                 |Star                              |07 27 27.5375424600 +06 09 32.829832980|211.5011973435884 +10.8024859563043|   11.251 5.070   |10.06    |~               |    ~     ~          |    1|  603.173   pc  |  -7.0217     +7.0217  |paral   |2020yCat.1350....0G
4387|TYC 177-1591-1                                                                                                                                                                 |Star                              |07 23 54.4861066008 +07 02 32.370965556|210.2971262022404 +10.4062799623321|   0.148 -0.201   |10.30    |~               |    ~     ~          |    1|  652.571   pc  |  -8.3892     +8.3892  |paral   |2020yCat.1350....0G
4388|TYC 177-1600-1                                                                                                                                                                 |Star                              |07 29 19.9102156296 +06 16 34.517742456|211.6059316056401 +11.2713263554489|   -4.437 0.969   |9.88     |~               |    ~     ~          |    1|  764.351   pc  |  -9.5230     +9.5230  |paral   |2020yCat.1350....0G
4389|TYC 177-1650-1                                                                                                                                                                 |Star                              |07 28 14.9795620584 +05 44 30.656813424|211.9706573230556 +10.7919226881567|   6.203 -0.700   |9.89     |~               |    ~     ~          |    1| 1398.015   pc  | -47.6885    +47.6885  |paral   |2020yCat.1350....0G
4390|TYC 177-1737-1                                                                                                                                                                 |Star                              |07 24 21.0214848864 +06 40 32.198908008|210.6806568328407 +10.3414460295481|  -8.981 -6.812   |10.60    |~               |    ~     ~          |    1|  334.146   pc  |  -1.9539     +1.9539  |paral   |2020yCat.1350....0G
4391|TYC 177-1837-1                                                                                                                                                                 |Star                              |07 28 28.8905475216 +07 03 19.881929844|210.7982813141744 +11.4288260225802|   -5.956 0.675   |10.34    |~               |    ~     ~          |    1|  692.329   pc  | -10.7847    +10.7847  |paral   |2020yCat.1350....0G
4392|TYC 177-1845-1                                                                                                                                                                 |Star                              |07 23 20.8588716264 +07 16 40.211456088|210.0198198251363 +10.3863388338969|  -3.863 -2.017   |10.38    |~               |    ~     ~          |    1|  638.978   pc  |  -9.6765     +9.6765  |paral   |2020yCat.1350....0G
4393|TYC 177-1854-1                                                                                                                                                                 |Star                              |07 25 38.6923929480 +06 07 03.556993476|211.3341387289331 +10.3804863612847|    0.455 4.940   |10.29    |~               |    ~     ~          |    1| 1458.364   pc  | -32.3277    +32.3277  |paral   |2020yCat.1350....0G
4394|TYC 177-1915-1                                                                                                                                                                 |Star                              |07 26 57.6390849960 +06 56 16.365788988|210.7349195075560 +11.0384473371038|  -0.005 -3.786   |10.51    |~               |    ~     ~          |    1|  792.079   pc  | -13.6144    +13.6144  |paral   |2020yCat.1350....0G
4395|TYC 177-2001-1                                                                                                                                                                 |Star                              |07 25 19.7152167792 +06 55 00.943687308|210.5707484028075 +10.6662945817210| -2.427 -13.904   |10.26    |~               |    ~     ~          |    1| 1158.749   pc  | -24.1686    +24.1686  |paral   |2020yCat.1350....0G
4396|TYC 177-2016-1                                                                                                                                                                 |Star                              |07 24 57.8671085232 +06 29 17.630572020|210.9202722010167 +10.3945041534763|  -1.637 -2.742   |9.97     |~               |    ~     ~          |    1|  871.992   pc  | -13.9908    +13.9908  |paral   |2020yCat.1350....0G
4397|IRAS 07201+0618                                                                                                                                                                |Star                              |07 22 50.8299635712 +06 12 40.196252196|210.9337023489511 +09.8000768785680|  -0.468 -3.949   |9.31     |~               |    ~     ~          |    1| 1395.089   pc  | -57.0258    +57.0258  |paral   |2020yCat.1350....0G
4398|TYC 177-2059-1                                                                                                                                                                 |Star                              |07 24 15.4260437304 +06 55 31.611961092|210.4427199856264 +10.4318934016778|-18.702 -16.216   |10.72    |~               |    ~     ~          |    1|  284.770   pc  |  -1.1759     +1.1759  |paral   |2020yCat.1350....0G
4399|TYC 177-2095-1                                                                                                                                                                 |Star                              |07 26 04.6909327368 +06 40 29.415431676|210.8756402985137 +10.7252657491516|   -5.804 1.738   |10.16    |~               |    ~     ~          |    1| 1187.790   pc  | -28.0758    +28.0758  |paral   |2020yCat.1350....0G
4400|TYC 177-2231-1                                                                                                                                                                 |Star                              |07 26 43.5239698080 +06 38 07.751579172|210.9843340211002 +10.8516664231878|   -2.855 9.648   |10.66    |~               |    ~     ~          |    1|  876.655   pc  | -15.1399    +15.1399  |paral   |2020yCat.1350....0G
4401|TYC 177-2249-1                                                                                                                                                                 |Star                              |07 28 36.9254230920 +07 05 12.681167460|210.7846711362105 +11.4725028219308| -10.941 -8.329   |9.70     |~               |    ~     ~          |    1|  831.048   pc  | -13.7437    +13.7437  |paral   |2020yCat.1350....0G
4402|TYC 177-2382-1                                                                                                                                                                 |Star                              |07 26 42.8946073488 +06 00 18.793881468|211.5572757476250 +10.5682632317083|   -5.386 0.234   |10.73    |~               |    ~     ~          |    1|  504.185   pc  |  -5.7704     +5.7704  |paral   |2020yCat.1350....0G
4403|TYC 177-2512-1                                                                                                                                                                 |Star                              |07 26 52.1044543320 +06 09 58.553980092|211.4280065877213 +10.6743224179105|  -0.057 -7.133   |9.42     |~               |    ~     ~          |    1|  817.394   pc  | -12.2268    +12.2268  |paral   |2020yCat.1350....0G
4404|TYC 177-2641-1                                                                                                                                                                 |Star                              |07 28 20.1061980552 +06 36 35.502468228|211.1889659465270 +11.1982302849728|  4.620 -11.393   |10.57    |~               |    ~     ~          |    1|  342.442   pc  |  -1.8997     +1.8997  |paral   |2020yCat.1350....0G
4405|TYC 177-2645-1                                                                                                                                                                 |Star                              |07 26 52.2880561944 +06 36 17.594492220|211.0286757025407 +10.8705265784361|  -1.461 -3.216   |10.34    |~               |    ~     ~          |    1| 1191.753   pc  | -37.9214    +37.9214  |paral   |2020yCat.1350....0G
4406|TYC 177-2755-1                                                                                                                                                                 |Star                              |07 24 54.1645721736 +06 41 34.927373040|210.7268859726325 +10.4720155255413|  -2.345 -0.882   |10.31    |~               |    ~     ~          |    1| 2323.960   pc  | -84.2523    +84.2523  |paral   |2020yCat.1350....0G
4407|TYC 177-2784-1                                                                                                                                                                 |Star                              |07 26 33.4196759496 +06 09 38.100567708|211.3980247501696 +10.6025222466957|    2.758 4.059   |10.74    |~               |    ~     ~          |    1|  906.372   pc  | -13.5549    +13.5549  |paral   |2020yCat.1350....0G
4408|TYC 177-2962-1                                                                                                                                                                 |Star                              |07 28 11.7764965248 +05 45 19.234051776|211.9523247034739 +10.7860829348538|  -1.840 -0.471   |10.81    |~               |    ~     ~          |    1|  583.499   pc  |  -8.2394     +8.2394  |paral   |2020yCat.1350....0G
4409|TYC 763-1337-1                                                                                                                                                                 |Star                              |07 23 08.4834222888 +07 33 18.825167016|209.7439775250726 +10.4635633850414|  -4.531 -0.488   |10.45    |~               |    ~     ~          |    1|  613.987   pc  | -28.1604    +28.1604  |paral   |2020yCat.1350....0G
4410|TYC 763-1561-1                                                                                                                                                                 |Star                              |07 21 07.0634733816 +07 36 39.149016048|209.4673253955214 +10.0387356822714|   9.303 -9.416   |10.98    |~               |    ~     ~          |    1| 1050.862   pc  | -14.5769    +14.5769  |paral   |2020yCat.1350....0G
4411|TYC 763-1571-1                                                                                                                                                                 |Star                              |07 23 38.4789672048 +07 35 48.132762540|209.7620046145659 +10.5930038770732|  -3.366 -0.662   |10.80    |~               |    ~     ~          |    1|  625.000   pc  |  -8.6328     +8.6328  |paral   |2020yCat.1350....0G
4412|TYC 763-2349-1                                                                                                                                                                 |Star                              |07 21 14.8567152288 +07 45 35.849062656|209.3460865354724 +10.1336744441742| 31.065 -34.581   |9.95     |~               |    ~     ~          |    1|  257.414   pc  |  -0.9144     +0.9144  |paral   |2020yCat.1350....0G
4413|TYC 763-2824-1                                                                                                                                                                 |Red Giant Branch star             |07 21 15.3432794496 +07 40 48.999282240|209.4195452482848 +10.1001582257325|  -0.725 -1.884   |10.09    |~               |    ~     ~          |    1| 1047.011   pc  | -17.7590    +17.7590  |paral   |2020yCat.1350....0G
4414|TYC 763-2873-1                                                                                                                                                                 |Star                              |07 18 57.0778396656 +07 54 11.230860780|208.9599208454627 +09.6873153712436| -1.856 -11.251   |10.30    |~               |    ~     ~          |    1|  400.737   pc  |  -2.8906     +2.8906  |paral   |2020yCat.1350....0G
4415|TYC 763-3041-1                                                                                                                                                                 |Star                              |07 22 01.8625102680 +07 38 58.671914352|209.5339721690054 +10.2587659107337|   -3.287 0.506   |10.92    |~               |    ~     ~          |    1| 1479.947   pc  | -39.6434    +39.6434  |paral   |2020yCat.1350....0G
4416|TYC 763-3049-1                                                                                                                                                                 |Star                              |07 20 55.4904433176 +07 39 53.971734924|209.3965436940506 +10.0199001087339|   1.055 -0.435   |10.74    |~               |    ~     ~          |    1| 1125.619   pc  | -48.4001    +48.4001  |paral   |2020yCat.1350....0G
4417|TYC 763-3057-1                                                                                                                                                                 |Star                              |07 21 09.2513764536 +07 38 51.755726292|209.4378657020358 +10.0631699583407| -7.135 -13.724   |10.77    |~               |    ~     ~          |    1|  269.491   pc  |  -0.9587     +0.9587  |paral   |2020yCat.1350....0G
4418|TYC 763-3109-1                                                                                                                                                                 |Star                              |07 20 40.0928401104 +07 37 55.860855672|209.3977664993965 +09.9483590963896|  -4.052 -4.109   |9.70     |~               |    ~     ~          |    1|  645.120   pc  |  -6.7837     +6.7837  |paral   |2020yCat.1350....0G
4419|TYC 764-1381-1                                                                                                                                                                 |Star                              |07 29 22.0049412120 +07 39 04.286020284|210.3521867966162 +11.8893946577834|   0.509 -8.706   |10.84    |~               |    ~     ~          |    1| 1007.861   pc  | -14.6273    +14.6273  |paral   |2020yCat.1350....0G
4420|TYC 764-1405-1                                                                                                                                                                 |Star                              |07 27 35.9867593680 +07 40 32.682417240|210.1320856347915 +11.5075354926941|   1.614 -3.261   |9.78     |~               |    ~     ~          |    1| 1124.101   pc  | -22.9976    +22.9976  |paral   |2020yCat.1350....0G
4421|TYC 764-1441-1                                                                                                                                                                 |Star                              |07 29 22.5433428672 +07 42 25.946159292|210.3018329901987 +11.9161372782296|  -3.994 -6.448   |10.47    |~               |    ~     ~          |    1|  892.061   pc  | -13.9260    +13.9260  |paral   |2020yCat.1350....0G
4422|TYC 764-1446-1                                                                                                                                                                 |Star                              |07 25 38.8516653504 +07 45 27.868416552|209.8389991824981 +11.1099959195305|  -3.647 -2.860   |10.71    |~               |    ~     ~          |    1|  630.239   pc  |  -5.9977     +5.9977  |paral   |2020yCat.1350....0G
4423|TYC 764-1665-1                                                                                                                                                                 |Star                              |07 29 32.7929341920 +07 34 44.453230896|210.4384743622139 +11.8974604804449|  -4.814 -3.358   |10.46    |~               |    ~     ~          |    1|  868.810   pc  | -14.8702    +14.8702  |paral   |2020yCat.1350....0G
4424|TYC 764-1713-1                                                                                                                                                                 |Star                              |07 28 15.9476418696 +07 48 22.996814364|210.0868635736003 +11.7132679274521| -9.275 -39.122   |10.6     |~               |    ~     ~          |    1|  311.643   pc  |  -2.6903     +2.6903  |paral   |2020yCat.1350....0G
4425|TYC 764-1736-1                                                                                                                                                                 |Star                              |07 26 25.1892276480 +07 32 50.431323732|210.1176064893472 +11.1885088468745|       -9.7 8.6   |10.24    |~               |    ~     ~          |    0|                |                       |        |                   
4426|TYC 764-1908-1                                                                                                                                                                 |Star                              |07 29 37.6289714952 +07 42 18.537245244|210.3318420110460 +11.9711117799649|  -8.582 -8.189   |10.28    |~               |    ~     ~          |    1|  267.208   pc  |  -1.3852     +1.3852  |paral   |2020yCat.1350....0G
4427|TYC 764-2049-1                                                                                                                                                                 |Star                              |07 26 29.5167360072 +07 42 46.590084864|209.9742575977244 +11.2778034556552|   0.654 -3.303   |10.42    |~               |    ~     ~          |    1|  789.765   pc  |  -9.0441     +9.0441  |paral   |2020yCat.1350....0G
4428|TYC 764-2074-1                                                                                                                                                                 |Star                              |07 28 28.7540603904 +07 47 21.318913572|210.1264083258043 +11.7531338856385| 20.539 -11.790   |10.94    |~               |    ~     ~          |    1|  482.416   pc  | -20.9918    +20.9918  |paral   |2020yCat.1350....0G
4429|TYC 764-2162-1                                                                                                                                                                 |Star                              |07 28 42.3948534048 +07 33 45.938534652|210.3593406104159 +11.7035658586152|  -2.334 -1.865   |10.50    |~               |    ~     ~          |    1|  579.979   pc  |  -6.2566     +6.2566  |paral   |2020yCat.1350....0G
4430|TYC 764-2188-1                                                                                                                                                                 |Star                              |07 29 49.2403050912 +07 43 48.845976420|210.3304779669977 +12.0252041139241| -17.439 -5.667   |10.19    |~               |    ~     ~          |    1|  299.688   pc  |  -1.7244     +1.7244  |paral   |2020yCat.1350....0G
4431|TYC 764-2206-1                                                                                                                                                                 |Star                              |07 26 20.6565626472 +07 34 11.830060452|210.0884912358259 +11.1817295451410|   1.106 -1.687   |10.33    |~               |    ~     ~          |    1|  853.606   pc  | -35.3392    +35.3392  |paral   |2020yCat.1350....0G
4432|TYC 764-2397-1                                                                                                                                                                 |Star                              |07 29 19.8985444464 +07 39 26.771799492|210.3425329604071 +11.8843514692066|  -42.176 7.484   |10.58    |~               |    ~     ~          |    1|  231.535   pc  |  -0.9435     +0.9435  |paral   |2020yCat.1350....0G
4433|GEN# +6.10281086                                                                                                                                                               |Star                              |07 26 13.0 +05 26 12                   |212.0178 +10.2030                  |            ~ ~   |10.040   |~               |    ~     ~          |    0|                |                       |        |                   
4434|TYC 173-264-1                                                                                                                                                                  |Star                              |07 26 53.5504 +05 22 03.653            |212.1571001 +10.3224069            |  1.922 -33.209   |10.24    |F7V             |    ~     ~          |    1|  264.8656  pc  |  -2.7991     +2.7991  |paral   |2018yCat.1345....0G
