C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST07:23:08

dec >=0&rah >=14.75&rah< 15.0&(cat='NGC'|Vmag< 11)
--------------------------------------------------

Number of objects : 2507

 #  |                                               identifier                                                |                typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm        |  Mag V  |  spec. type   |   ang. size   |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|---------------------------------------------------------------------------------------------------------|-----------------------------------|---------------------------------------|-----------------------------------|------------------|---------|---------------|---------------|-----|----------------|-----------------------|--------|-------------------
2105|HD 131234                                                                                                |Star                               |14 52 14.5452585192 +05 44 16.094834844|001.7306692508723 +54.1858428980356| -1.103 -35.726   |9.73     |K0             |    ~     ~    |    1|  233.776   pc  |  -0.8963     +0.8963  |paral   |2020yCat.1350....0G
2106|BD+06 2958                                                                                               |Star                               |14 54 02.5638711672 +05 30 13.562983584|001.9156903125797 +53.6923470735407| -1.326 -17.326   |10.23    |G5             |    ~     ~    |    1|  250.156   pc  |  -2.9412     +2.9412  |paral   |2020yCat.1350....0G
2107|HD 132071                                                                                                |Star                               |14 57 04.4392210608 +05 25 50.811463992|002.6298824508699 +53.0655238272160| -7.001 -13.399   |7.28     |K0             |    ~     ~    |    1|  342.454   pc  |  -3.2485     +3.2485  |paral   |2020yCat.1350....0G
2108|HD 132449                                                                                                |Star                               |14 59 04.0168198128 +05 39 15.185414700|003.4372228728127 +52.8222688481283| 14.379 -43.315   |9.12     |K0             |    ~     ~    |    1|  228.870   pc  |  -1.0633     +1.0633  |paral   |2020yCat.1350....0G
2109|HD 131066                                                                                                |Star                               |14 51 24.8164099368 +04 37 35.845760748|000.0731780921174 +53.6168640260212|   -0.933 8.757   |10.13    |F5             |    ~     ~    |    1|  252.385   pc  |  -1.2549     +1.2549  |paral   |2020yCat.1350....0G
2110|HD 131178                                                                                                |Star                               |14 51 53.4530238672 +04 35 15.103604940|000.1561441015115 +53.5017769468377|-11.395 -45.310   |9.25     |K2/3           |    ~     ~    |    1|  354.925   pc  |  -1.9778     +1.9778  |paral   |2020yCat.1350....0G
2111|BD+05 2936                                                                                               |Star                               |14 51 55.3728920016 +04 41 21.136323192|000.2935239862404 +53.5628842616142|-14.064 -12.341   |10.84    |K2             |    ~     ~    |    1|  623.752   pc  |  -7.3145     +7.3145  |paral   |2020yCat.1350....0G
2112|HD 131427                                                                                                |Star                               |14 53 33.5654802552 +04 29 04.451354880|000.4852933234020 +53.1211960848160|  -15.010 7.863   |9.19     |K1/2III        |    ~     ~    |    1|  363.822   pc  |  -2.3296     +2.3296  |paral   |2020yCat.1350....0G
2113|HD 131603                                                                                                |High Proper Motion Star            |14 54 32.5263098616 +04 36 05.689885968|000.8995279237216 +53.0129686848956| 22.422 -50.365   |9.74     |F8/G0V         |    ~     ~    |    1|  119.501   pc  |  -1.0810     +1.0810  |paral   |2020yCat.1350....0G
2114|HD 131633                                                                                                |High Proper Motion Star            |14 54 40.9942963848 +05 08 26.086461000|001.6212533276867 +53.3364347169386| -58.996 -6.280   |9.76     |K0             |    ~     ~    |    1|  128.325   pc  |  -0.2981     +0.2981  |paral   |2020yCat.1350....0G
2115|BD+05 2942                                                                                               |Star                               |14 55 29.9870264448 +05 17 55.010128092|002.0426838904459 +53.2826026073024| -16.758 23.757   |10.94    |K0             |    ~     ~    |    1|  907.441   pc  | -13.4222    +13.4222  |paral   |2020yCat.1350....0G
2116|HD 131989                                                                                                |Star                               |14 56 42.2854580112 +05 23 56.064259716|002.4915524436675 +53.1161150803985|-19.294 -14.410   |7.96     |A2             |    ~     ~    |    1|  202.786   pc  |  -1.2254     +1.2254  |paral   |2020yCat.1350....0G
2117|HD 132148                                                                                                |Star                               |14 57 29.7570902592 +05 10 11.129900808|002.4070493481721 +52.8182708585733|    9.545 2.564   |9.98     |A5             |    ~     ~    |    1|  277.123   pc  |  -5.6293     +5.6293  |paral   |2020yCat.1350....0G
2118|HD 132450                                                                                                |Star                               |14 59 06.0220136904 +04 47 39.197210208|002.3517376587067 +52.2709438239586|-16.635 -40.015   |9.81     |G5             |    ~     ~    |    1|  191.413   pc  |  -0.6045     +0.6045  |paral   |2020yCat.1350....0G
2119|HD 132525                                                                                                |Star                               |14 59 23.1155063784 +04 34 03.938158704|002.1423134779527 +52.0713780736227|   1.679 -5.455   |5.93     |M2.5III        |    ~     ~    |    1|  198.456   pc  |  -2.4812     +2.4812  |paral   |2020yCat.1350....0G
2120|BD+05 2955                                                                                               |Star                               |14 59 33.9982266504 +05 13 37.895839608|003.0198868962135 +52.4566450553988|  -6.506 -8.394   |10.58    |K5             |    ~     ~    |    1|  783.269   pc  | -12.7610    +12.7610  |paral   |2020yCat.1350....0G
2121|HD 132566                                                                                                |Star                               |14 59 44.6354580792 +04 41 45.297735720|002.3955958513529 +52.0848016926289|  -39.606 3.205   |9.48     |G5             |    ~     ~    |    1|  109.765   pc  |  -0.1867     +0.1867  |paral   |2020yCat.1350....0G
2122|BD+05 2958                                                                                               |Star                               |14 59 59.0733761880 +04 25 04.673515008|002.1115044130886 +51.8606933682738|-11.069 -44.720   |9.43     |F2             |    ~     ~    |    1|  138.021   pc  |  -0.7182     +0.7182  |paral   |2020yCat.1350....0G
2123|HD 131086                                                                                                |Star                               |14 51 29.7499922160 +04 18 17.328278232|359.6911905834826 +53.3880368239857|  -14.070 2.135   |9.78     |F3V            |    ~     ~    |    1|  285.919   pc  |  -3.2455     +3.2455  |paral   |2020yCat.1350....0G
2124|BD+04 2935                                                                                               |Star                               |14 55 16.7919774768 +04 06 20.824744248|000.4801148786657 +52.5489854472162| -2.035 -29.987   |10.60    |G5             |    ~     ~    |    1|  355.101   pc  |  -1.9545     +1.9545  |paral   |2020yCat.1350....0G
2125|HD 131934                                                                                                |Star                               |14 56 23.8951060920 +04 13 43.139689068|000.9327385925160 +52.4190615597726|-23.719 -25.675   |8.38     |K1III          |    ~     ~    |    1|  230.494   pc  |  -1.2910     +1.2910  |paral   |2020yCat.1350....0G
2126|HD 132035                                                                                                |Star                               |14 56 55.9084608504 +04 09 02.019234168|000.9782742546718 +52.2673327070454| -35.989 -1.129   |7.85     |F2V            |    ~     ~    |    1|  240.252   pc  |  -1.5527     +1.5527  |paral   |2020yCat.1350....0G
2127|HD 132191                                                                                                |Star                               |14 57 45.2762257632 +04 07 37.425539460|001.1675183633848 +52.0965125836313| -11.068 -4.272   |9.35     |F0V            |    ~     ~    |    1|  262.626   pc  |  -3.0693     +3.0693  |paral   |2020yCat.1350....0G
2128|BD+04 2944                                                                                               |High Proper Motion Star            |14 58 43.8277218648 +04 21 27.354149676|001.7098063347941 +52.0609355819038|18.462 -107.435   |10.17    |K0             |    ~     ~    |    1|  362.017   pc  |  -2.5949     +2.5949  |paral   |2020yCat.1350....0G
2129|BD+05 2950                                                                                               |High Proper Motion Star            |14 58 19.3063202946 +04 45 35.321989247|002.1051517447225 +52.3978531448923| 58.686 -21.044   |10.485   |K6V            |    ~     ~    |    1|   37.8986  pc  |  -0.2108     +0.2108  |paral   |2018yCat.1345....0G
2130|GSC 00329-01440                                                                                          |Long-Period Variable Candidate     |14 49 08.9698288296 +04 28 04.148369256|359.2371904309981 +53.9323403625790|  -4.633 -1.510   |10.60    |~              |    ~     ~    |    1| 2576.66    pc  |-168.635    +168.635   |paral   |2020yCat.1350....0G
2131|TYC 330-217-1                                                                                            |High Proper Motion Star            |14 58 06.6931413072 +04 49 07.430047248|002.1241588445772 +52.4758270807116|-59.762 -22.635   |10.82    |~              |    ~     ~    |    1|  282.717   pc  |  -1.4068     +1.4068  |paral   |2020yCat.1350....0G
2132|TYC 330-228-1                                                                                            |Star                               |14 53 38.9286654456 +04 59 51.621855540|001.1588179051519 +53.4399570221371|   -5.358 9.048   |9.97     |~              |    ~     ~    |    1|  745.156   pc  | -16.5467    +16.5467  |paral   |2020yCat.1350....0G
2133|TYC 330-256-1                                                                                            |Star                               |14 53 53.7363327696 +04 25 30.849444552|000.5025952103892 +53.0190519708525|  -3.156 -3.056   |10.64    |~              |    ~     ~    |    1|  892.857   pc  | -16.1033    +16.1033  |paral   |2020yCat.1350....0G
2134|TYC 330-307-1                                                                                            |Star                               |14 52 30.2584065456 +04 38 33.340830072|000.3949949411282 +53.4231812001538|   3.555 -1.966   |10.23    |~              |    ~     ~    |    1|  209.679   pc  |  -0.8705     +0.8705  |paral   |2020yCat.1350....0G
2135|TYC 330-741-1                                                                                            |Star                               |14 53 10.6952060088 +04 37 20.440229088|000.5544350796706 +53.2833383771290|  9.512 -27.096   |10.92    |~              |    ~     ~    |    1|  318.867   pc  |  -2.2979     +2.2979  |paral   |2020yCat.1350....0G
2136|TYC 330-1141-1                                                                                           |Star                               |14 58 29.8494290328 +04 30 39.060356760|001.8394729458279 +52.2041935448069| -12.469 -4.519   |9.78     |~              |    ~     ~    |    1|  549.571   pc  |  -5.3157     +5.3157  |paral   |2020yCat.1350....0G
2137|TYC 330-1241-1                                                                                           |Star                               |14 56 50.4193650120 +04 13 20.407869120|001.0428169411566 +52.3314732681350|  -22.895 0.721   |10.26    |~              |    ~     ~    |    1|  620.270   pc  |  -7.3100     +7.3100  |paral   |2020yCat.1350....0G
2138|TYC 330-1444-1                                                                                           |Star                               |14 59 38.4306854976 +04 48 43.861537404|002.5145813342927 +52.1788618649770| -11.283 -5.986   |9.78     |~              |    ~     ~    |    1|  740.905   pc  |  -7.8499     +7.8499  |paral   |2020yCat.1350....0G
2139|TYC 333-249-1                                                                                            |Star                               |14 51 08.0030331912 +05 45 59.603005584|001.4633038176619 +54.4151596716718|   -7.132 6.542   |10.50    |~              |    ~     ~    |    1|  342.419   pc  |  -2.9313     +2.9313  |paral   |2020yCat.1350....0G
2140|TYC 333-356-1                                                                                            |Star                               |14 56 18.8099373744 +05 22 01.871849928|002.3472615853887 +53.1708800445004| -0.336 -22.938   |10.67    |~              |    ~     ~    |    1|  284.301   pc  |  -1.4872     +1.4872  |paral   |2020yCat.1350....0G
2141|TYC 333-510-1                                                                                            |High Proper Motion Star            |14 56 39.1385492232 +05 50 06.781763796|003.0416635187629 +53.4029090536612|-25.407 -47.455   |10.70    |~              |    ~     ~    |    1|  105.618   pc  |  -0.9526     +0.9526  |paral   |2020yCat.1350....0G
2142|TYC 333-597-1                                                                                            |Star                               |14 54 55.0168127616 +06 00 46.237691088|002.8137793333770 +53.8495629792483|  -22.607 9.048   |10.74    |~              |    ~     ~    |    1|  387.087   pc  |  -2.8319     +2.8319  |paral   |2020yCat.1350....0G
2143|TYC 333-607-1                                                                                            |Star                               |14 52 09.1699541160 +05 48 07.407694908|001.7902445470129 +54.2442510490388| -0.875 -23.324   |10.76    |~              |    ~     ~    |    1|  369.590   pc  |  -2.7866     +2.7866  |paral   |2020yCat.1350....0G
2144|TYC 333-622-1                                                                                            |Star                               |14 50 34.2496646952 +05 26 31.379509572|000.8837895012416 +54.3108212063931|-29.728 -19.251   |10.98    |~              |    ~     ~    |    1|  224.992   pc  |  -8.0741     +8.0741  |paral   |2020yCat.1350....0G
2145|TYC 333-664-1                                                                                            |High Proper Motion Star            |14 54 04.7595459720 +06 02 01.796181072|002.6170697433147 +54.0239160647112|-65.399 -84.567   |10.52    |~              |    ~     ~    |    1|  192.734   pc  |  -0.7949     +0.7949  |paral   |2020yCat.1350....0G
2146|TYC 333-1031-1                                                                                           |Star                               |14 53 03.3426668544 +05 03 06.996916620|001.0664192921988 +53.5874134816836|-18.917 -19.086   |10.99    |~              |    ~     ~    |    1|  216.455   pc  |  -5.8051     +5.8051  |paral   |2020yCat.1350....0G
2147|TYC 333-1192-1                                                                                           |Star                               |14 51 51.1440018504 +05 36 48.442475916|001.4613524163237 +54.1797191680634|-29.837 -19.052   |10.80    |~              |    ~     ~    |    1|  339.397   pc  |  -1.9237     +1.9237  |paral   |2020yCat.1350....0G
2148|TYC 333-1216-1                                                                                           |Star                               |14 57 03.0615391944 +05 26 59.066776644|002.6481972514365 +53.0819876491923| -19.373 -8.482   |10.59    |~              |    ~     ~    |    1|  440.180   pc  |  -2.8289     +2.8289  |paral   |2020yCat.1350....0G
2149|TYC 329-1585-1                                                                                           |Star                               |14 48 52.7644941240 +04 04 29.092541988|358.6676289754769 +53.7178178238041|  -2.034 -6.621   |10.95    |~              |    ~     ~    |    1| 1377.410   pc  | -59.9534    +59.9534  |paral   |2020yCat.1350....0G
2150|BD+04 2922                                                                                               |Star                               |14 48 55.5208244760 +03 54 29.161866312|358.4736071882416 +53.5966475867688| -11.955 -2.093   |9.70     |F5             |    ~     ~    |    1|  184.836   pc  |  -0.5876     +0.5876  |paral   |2020yCat.1350....0G
2151|HD 130744                                                                                                |High Proper Motion Star            |14 49 44.2779654024 +03 52 14.683909440|358.6579650482160 +53.4221271770922|-40.518 -35.013   |7.35     |K0III          |    ~     ~    |    1|  202.988   pc  |  -1.3144     +1.3144  |paral   |2020yCat.1350....0G
2152|HD 130770                                                                                                |Star                               |14 49 52.5354426480 +03 55 31.468758672|358.7645349618695 +53.4337164105263| 29.733 -25.836   |8.28     |A5V            |    ~     ~    |    1|  231.852   pc  |  -2.6071     +2.6071  |paral   |2020yCat.1350....0G
2153|BD+03 2941                                                                                               |Star                               |14 48 55.8704672424 +02 52 31.561194576|357.2163067955460 +52.8892852291399|  -8.013 -3.534   |9.85     |G8III          |    ~     ~    |    1|  388.485   pc  |  -2.3393     +2.3393  |paral   |2020yCat.1350....0G
2154|BD+03 2942                                                                                               |Star                               |14 49 19.5447509280 +02 52 15.080576808|357.3233555061532 +52.8147998680741| -16.315 -4.373   |8.94     |F0             |    ~     ~    |    1|  149.995   pc  |  -0.3937     +0.3937  |paral   |2020yCat.1350....0G
2155|BD+03 2944                                                                                               |Star                               |14 49 58.7089632264 +03 13 27.945208812|357.9347637629734 +52.9389195851730|  18.213 27.445   |9.97     |K0             |    ~     ~    |    1|   63.383   pc  |  -0.0623     +0.0623  |paral   |2020yCat.1350....0G
2156|BD+03 2946                                                                                               |High Proper Motion Star            |14 50 43.1245783176 +02 25 07.798166040|357.1802494116673 +52.2510927836568|-134.849 23.221   |9.67     |K0             |    ~     ~    |    1|   97.115   pc  |  -0.1273     +0.1273  |paral   |2020yCat.1350....0G
2157|StKM 1-1186                                                                                              |Star                               |14 49 43.5735894552 +03 33 06.550922880|358.2621311502498 +53.2081139218098|-15.081 -17.118   |10.99    |K4             |    ~     ~    |    1|  715.205   pc  |  -9.5654     +9.5654  |paral   |2020yCat.1350....0G
2158|StKM 1-1188                                                                                              |High Proper Motion Star            |14 50 13.4983816104 +03 49 56.744271516|358.7480899116484 +53.3066606654091|-93.206 -113.737  |9.98     |K4             |    ~     ~    |    1|   49.310   pc  |  -0.0433     +0.0433  |paral   |2020yCat.1350....0G
2159|HD 132008                                                                                                |Star                               |14 56 53.4700349304 +04 00 00.998601228|000.7819301773564 +52.1766666967099| -0.568 -25.693   |8.19     |K0III          |    ~     ~    |    1|  277.054   pc  |  -2.4716     +2.4716  |paral   |2020yCat.1350....0G
2160|BD+04 2943                                                                                               |High Proper Motion Star            |14 58 38.1513909432 +03 55 18.543348084|001.1473234009016 +51.7960640004454|-97.757 -12.410   |9.96     |F8             |    ~     ~    |    1|  123.723   pc  |  -0.3215     +0.3215  |paral   |2020yCat.1350....0G
2161|BD+04 2945                                                                                               |Star                               |14 59 39.7259865360 +03 53 28.572569124|001.3786325907218 +51.5818469715110|-12.635 -11.449   |10.25    |F8             |    ~     ~    |    1|  283.230   pc  |  -1.3798     +1.3798  |paral   |2020yCat.1350....0G
2162|NGC 5770                           NGC 5770                                                              |Galaxy towards a Group of Galaxies |14 53 15.0128865696 +03 57 35.024994900|359.7468897098804 +52.8318608239275|   -0.258 0.204   |12.26    |~              |0.953 0.744    |    1|   19.23    Mpc |                       |        |2016AJ....152...50T
2163|BD+04 2930                                                                                               |Double or Multiple Star            |14 52 14.49090 +03 56 19.4651          |359.44276200 +53.00537011          |   -4.76 -22.24   |9.90     |F5             |    ~     ~    |    0|                |                       |        |                   
2164|HD 131620                                                                                                |Star                               |14 54 35.5092402096 +03 50 31.081095744|359.9682596610168 +52.5035020442092|  3.810 -48.894   |8.96     |K1/2(III)      |    ~     ~    |    1|  727.379   pc  | -37.3001    +37.3001  |paral   |2020yCat.1350....0G
2165|HD 131428                                                                                                |Star                               |14 53 29.5453600152 +03 24 35.270208540|359.1395909143810 +52.4193282230175|-41.824 -24.860   |8.73     |F7V            |    ~     ~    |    1|  167.766   pc  |  -0.5404     +0.5404  |paral   |2020yCat.1350....0G
2166|BD+04 2942                                                                                               |Star                               |14 57 52.3417200912 +03 35 05.492482692|000.5344368113148 +51.7192720701896|    8.178 2.171   |10.69    |K2             |    ~     ~    |    1|  314.031   pc  |  -1.8737     +1.8737  |paral   |2020yCat.1350....0G
2167|HD 131364                                                                                                |Star                               |14 53 08.8582773840 +02 43 33.843088200|358.2223775530595 +52.0203823834219| -12.454 -6.805   |8.76     |K3III          |    ~     ~    |    1|  610.091   pc  |  -8.3747     +8.3747  |paral   |2020yCat.1350....0G
2168|HD 131454                                                                                                |Star                               |14 53 38.9812887480 +02 33 58.404486060|358.1710865146877 +51.8197104818852|    1.443 0.141   |8.79     |G8/K0(V)       |    ~     ~    |    1|  310.058   pc  |  -2.7495     +2.7495  |paral   |2020yCat.1350....0G
2169|BD+03 2950                                                                                               |High Proper Motion Star            |14 53 44.5184625288 +02 55 49.452425076|358.6300396927047 +52.0501161223553| -59.614 -9.145   |10.60    |F8             |    ~     ~    |    1|  130.996   pc  |  -0.2608     +0.2608  |paral   |2020yCat.1350....0G
2170|HD 131513                                                                                                |Spectroscopic Binary               |14 53 51.8991251496 +02 46 30.145673784|358.4782989502429 +51.9222559857833| -19.504 -6.677   |8.92     |F5V            |    ~     ~    |    1|  106.790   pc  |  -2.3948     +2.3948  |paral   |2020yCat.1350....0G
2171|HD 131512                                                                                                |Star                               |14 53 49.4544730488 +03 16 00.354136512|359.0573151402754 +52.2618813322688| -48.505 -1.338   |9.24     |F7V            |    ~     ~    |    1|  223.929   pc  |  -0.8174     +0.8174  |paral   |2020yCat.1350....0G
2172|HD 131604                                                                                                |Star                               |14 54 29.4913630680 +02 53 53.601195984|358.7969038505827 +51.8904572233157|-30.755 -21.463   |9.12     |F3V            |    ~     ~    |    1|  164.023   pc  |  -0.3928     +0.3928  |paral   |2020yCat.1350....0G
2173|AG+03 1827                                                                                               |Long-Period Variable Candidate     |14 54 54.3707657136 +02 59 24.297605448|359.0198871460201 +51.8759180569862| -34.065 -4.325   |9.34     |M0III          |    ~     ~    |    1| 1365.56    pc  | -53.5185    +53.5185  |paral   |2020yCat.1350....0G
2174|HD 131669                                                                                                |Star                               |14 54 56.1146617104 +02 25 07.211168184|358.3490768045873 +51.4840430638380| -21.399 -4.546   |8.29     |K4III          |    ~     ~    |    1|  575.043   pc  |  -7.4732     +7.4732  |paral   |2020yCat.1350....0G
2175|HD 131917                                                                                                |High Proper Motion Star            |14 56 16.8324829632 +03 24 58.127744268|359.9049009715647 +51.9057256963255|-43.141 -41.034   |7.11     |F3IV           |    ~     ~    |    1|  141.711   pc  |  -1.3335     +1.3335  |paral   |2020yCat.1350....0G
2176|HD 131954                                                                                                |Double or Multiple Star            |14 56 30.8899761208 +02 55 12.442765085|359.3713376106152 +51.5312992942066|  15.584 14.803   |7.50     |K0III          |    ~     ~    |    0|                |                       |        |                   
2177|BD+03 2959                                                                                               |Star                               |14 57 21.4628038368 +02 47 08.798628012|359.4372296077902 +51.2850222567623|  -4.856 -2.228   |10.12    |G5             |    ~     ~    |    1|  761.615   pc  |  -9.8030     +9.8030  |paral   |2020yCat.1350....0G
2178|BD+03 2961                                                                                               |High Proper Motion Star            |14 58 40.2744207216 +02 55 52.675033008|359.9594033326275 +51.1375814135284|-100.461 -68.466  |10.08    |G5             |    ~     ~    |    1|  119.860   pc  |  -0.2155     +0.2155  |paral   |2020yCat.1350....0G
2179|BD+02 2880                                                                                               |Star                               |14 53 17.3240381424 +02 24 31.136818860|357.8853925171030 +51.7779789517326| -14.729 -2.867   |10.2     |K0             |    ~     ~    |    1|  689.608   pc  |  -9.8916     +9.8916  |paral   |2020yCat.1350....0G
2180|HD 131477                                                                                                |High Proper Motion Star            |14 53 39.0792056472 +02 14 15.121377960|357.7842844433512 +51.5947999009920|-61.365 -18.890   |6.83     |K5III          |    ~     ~    |    1|  329.066   pc  |  -3.0753     +3.0753  |paral   |2020yCat.1350....0G
2181|BD+02 2883                                                                                               |Star                               |14 54 05.5613872656 +02 23 19.819876056|358.0834380372446 +51.6178205714571|    2.578 8.807   |9.31     |G8III          |    ~     ~    |    1|  364.711   pc  |  -3.0593     +3.0593  |paral   |2020yCat.1350....0G
2182|HD 131539                                                                                                |Star                               |14 54 08.5891602408 +02 08 33.231365736|357.8084173156709 +51.4402350239530|-13.050 -10.552   |8.21     |K1/2III        |    ~     ~    |    1|  321.616   pc  |  -3.2893     +3.2893  |paral   |2020yCat.1350....0G
2183|BD+02 2895                                                                                               |Star                               |14 58 32.9442193296 +02 12 34.092225756|359.0757933098338 +50.6776569453802|-13.420 -13.578   |10.05    |F8             |    ~     ~    |    1|  196.607   pc  |  -2.5473     +2.5473  |paral   |2020yCat.1350....0G
2184|NGC 5776                           NGC 5776                                                              |Brightest Galaxy in a Cluster (BCG)|14 54 32.7448098600 +02 57 59.282616384|358.8933552792393 +51.9265136643556|            ~ ~   |     ~   |~              |0.690 0.552    |    1|  118.35    Mpc |                       |redshift|2007ApJ...655..790C
2185|TYC 330-573-1                                                                                            |Star                               |14 54 17.6752605216 +03 11 47.127698340|359.1011246030975 +52.1276824789063|  11.078 -5.693   |10.68    |~              |    ~     ~    |    1|  511.745   pc  |  -5.1329     +5.1329  |paral   |2020yCat.1350....0G
2186|NGC 5774                           NGC 5774                                                              |Galaxy in Pair of Galaxies         |14 53 42.46224 +03 34 56.9532          |359.40900738 +52.49519617          |            ~ ~   |12.94    |~              |0.627 0.401    |    1|   25.42    Mpc |                       |redshift|2007ApJ...655..790C
2187|TYC 326-351-1                                                                                            |Star                               |14 48 57.1192626144 +02 08 46.694850072|356.3579814292501 +52.3790751808056|  21.887 -0.275   |10.44    |~              |    ~     ~    |    1|  165.429   pc  |  -2.3836     +2.3836  |paral   |2020yCat.1350....0G
2188|TYC 329-943-1                                                                                            |Star                               |14 49 29.9919409272 +04 00 03.701848104|358.7520793146395 +53.5539014931212| 29.178 -23.715   |10.42    |~              |    ~     ~    |    1|  218.393   pc  |  -1.0636     +1.0636  |paral   |2020yCat.1350....0G
2189|TYC 330-125-1                                                                                            |High Proper Motion Star            |14 58 06.2971151520 +02 33 16.189206876|359.3626295726781 +50.9915571267719| -76.026 22.817   |10.30    |~              |    ~     ~    |    1|  200.020   pc  |  -0.7121     +0.7121  |paral   |2020yCat.1350....0G
2190|TYC 330-168-1                                                                                            |Star                               |14 57 07.9643355648 +02 31 24.037597920|359.0664049539043 +51.1505652621949| -23.818 -5.733   |10.30    |~              |    ~     ~    |    1|  399.281   pc  |  -3.8900     +3.8900  |paral   |2020yCat.1350....0G
2191|TYC 330-178-1                                                                                            |Star                               |14 59 10.3255541064 +02 31 11.507052684|359.6044039397520 +50.7702768821504|  27.801 -4.246   |10.35    |~              |    ~     ~    |    1|  155.904   pc  |  -0.4108     +0.4108  |paral   |2020yCat.1350....0G
2192|TYC 330-703-1                                                                                            |Star                               |14 51 00.0994940808 +03 21 49.560405336|358.3921431638940 +52.8467965198489|-38.881 -21.015   |10.29    |~              |    ~     ~    |    1|  328.095   pc  |  -5.0809     +5.0809  |paral   |2020yCat.1350....0G
2193|TYC 330-971-1                                                                                            |Star                               |14 50 50.3075263104 +03 50 24.629228916|358.9300611868422 +53.1988429690911|   1.182 -7.660   |10.53    |~              |    ~     ~    |    1|  276.510   pc  |  -6.2160     +6.2160  |paral   |2020yCat.1350....0G
2194|TYC 330-1422-1                                                                                           |Star                               |14 54 41.7847191144 +04 03 01.702737324|000.2538025504041 +52.6219314136153|  14.894 -1.554   |9.95     |~              |    ~     ~    |    1|  226.009   pc  |  -1.0318     +1.0318  |paral   |2020yCat.1350....0G
2195|TYC 330-1483-1                                                                                           |Star                               |14 50 15.2090833704 +03 59 18.151884420|358.9491683026416 +53.4064979095857|  30.607 -6.357   |10.75    |~              |    ~     ~    |    1|  205.952   pc  |  -0.9119     +0.9119  |paral   |2020yCat.1350....0G
2196|TYC 330-1496-1                                                                                           |Star                               |14 56 45.3651127032 +03 43 54.073677360|000.4163180366684 +52.0255440896541| -19.555 -8.222   |10.15    |~              |    ~     ~    |    1|  273.673   pc  |  -1.3856     +1.3856  |paral   |2020yCat.1350....0G
2197|TYC 330-1540-1                                                                                           |Star                               |14 54 41.8191398304 +03 52 59.002584888|000.0473731437323 +52.5110974139534| -20.507 -4.246   |9.96     |~              |    ~     ~    |    1|  989.707   pc  | -17.2396    +17.2396  |paral   |2020yCat.1350....0G
2198|NGC 5775                           NGC 5775                                                              |Galaxy in Pair of Galaxies         |14 53 57.653 +03 32 40.10              |359.431956 +52.422806              |            ~ ~   |11.34    |~              |3.140 0.760    |    1|   18.79    Mpc |  -1.01       +1.01    |T-F     |2020ApJ...902..145K
2199|BD+02 2871                                                                                               |Star                               |14 49 54.3821280504 +02 02 57.413382324|356.5164573842508 +52.1406305248999|  4.960 -16.021   |10.21    |F5             |    ~     ~    |    1|  254.104   pc  |  -1.1493     +1.1493  |paral   |2020yCat.1350....0G
2200|BD+02 2873                                                                                               |Star                               |14 50 29.6823932496 +02 00 35.996630148|356.6372741890016 +52.0078320136340|-12.893 -27.732   |9.72     |G8III          |    ~     ~    |    1|  317.309   pc  |  -6.7056     +6.7056  |paral   |2020yCat.1350....0G
2201|HD 130707                                                                                                |Star                               |14 49 38.4149451744 +01 30 16.127319960|355.8099885566088 +51.8062159406382| -33.307 -2.790   |7.58     |K5III          |    ~     ~    |    1|  349.883   pc  |  -3.0604     +3.0604  |paral   |2020yCat.1350....0G
2202|BD+02 2874                                                                                               |Star                               |14 51 08.0113506504 +01 34 57.160945524|356.3223377201982 +51.5951944380137| 12.563 -17.746   |10.41    |K0             |    ~     ~    |    1|  669.703   pc  |  -9.9567     +9.9567  |paral   |2020yCat.1350....0G
2203|HD 131006                                                                                                |Star                               |14 51 08.6414754408 +00 33 24.408475704|355.1635807706384 +50.8700717468914| -38.722 -9.890   |8.17     |A4IV           |    ~     ~    |    1|  149.025   pc  |  -0.6574     +0.6574  |paral   |2020yCat.1350....0G
2204|BD+00 3255                                                                                               |Star                               |14 51 11.9357541144 +00 08 44.208593592|354.7234976507322 +50.5673944071749|    2.731 5.179   |10.35    |F5             |    ~     ~    |    1|  382.599   pc  |  -7.4948     +7.4948  |paral   |2020yCat.1350....0G
2205|BD+02 2875                                                                                               |Star                               |14 51 22.9649336232 +02 02 44.140440696|356.9288910590742 +51.8730184153691| -18.953 -8.579   |9.78     |F2             |    ~     ~    |    1|  203.986   pc  |  -0.6658     +0.6658  |paral   |2020yCat.1350....0G
2206|HD 131179                                                                                                |Star                               |14 51 53.4025307016 +02 00 53.439534216|357.0351165850606 +51.7603353579481|  -5.420 31.399   |8.36     |G5/6V          |    ~     ~    |    1|   39.420   pc  |  -0.0385     +0.0385  |paral   |2020yCat.1350....0G
2207|BD+02 2886                                                                                               |Star                               |14 55 01.6174126944 +02 01 35.625024300|357.9150091747401 +51.1998739932007| -13.292 -2.931   |9.53     |K0III          |    ~     ~    |    1|  685.448   pc  |  -7.5644     +7.5644  |paral   |2020yCat.1350....0G
