C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST07:17:26

dec >=0&rah >=14.0&rah< 14.25&(cat='NGC'|Vmag< 11)
--------------------------------------------------

Number of objects : 2283

 #  |                                                                 identifier                                                                 |                typ                 |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |       pm        |  Mag V  |  spec. type   |   ang. size   |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|--------------------------------------------------------------------------------------------------------------------------------------------|------------------------------------|---------------------------------------|-----------------------------------|-----------------|---------|---------------|---------------|-----|----------------|-----------------------|--------|-------------------
1944|BD+05 2842                                                                                                                                  |Star                                |14 06 25.2618813792 +05 06 12.866329728|345.3023068349352 +61.6422548581221| 26.804 -16.359  |9.924    |K2             |    ~     ~    |    1|  280.930   pc  |  -1.2075     +1.2075  |paral   |2020yCat.1350....0G
1945|BD+05 2844                                                                                                                                  |Star                                |14 06 29.4647868936 +05 13 58.085649876|345.4960333961558 +61.7347885268860|  -18.634 4.657  |10.32    |F8             |    ~     ~    |    1|  233.198   pc  |  -1.3432     +1.3432  |paral   |2020yCat.1350....0G
1946|HD 123761                                                                                                                                   |Star                                |14 09 25.2403810656 +04 57 52.409917080|346.3630922070787 +61.0775626549651|   -7.212 7.020  |8.87     |K              |    ~     ~    |    1| 1182.173   pc  | -43.7428    +43.7428  |paral   |2020yCat.1350....0G
1947|BD+05 2848                                                                                                                                  |High Proper Motion Star             |14 09 39.7733008608 +04 58 53.628666348|346.4830401694755 +61.0538829203388|-63.681 -52.113  |9.80     |G5             |    ~     ~    |    1|  112.049   pc  |  -0.2260     +0.2260  |paral   |2020yCat.1350....0G
1948|HD 124140                                                                                                                                   |High Proper Motion Star             |14 11 31.4806437936 +05 00 10.508039532|347.2588429735487 +60.7831966235177| 52.746 -34.603  |9.05     |F8             |    ~     ~    |    1|  150.252   pc  |  -0.4493     +0.4493  |paral   |2020yCat.1350....0G
1949|BD+05 2856                                                                                                                                  |Red Giant Branch star Candidate     |14 12 40.8647079336 +05 09 42.431668704|347.9217533645609 +60.7259788260600| -15.540 -1.996  |9.74     |K5             |    ~     ~    |    1| 1027.644   pc  | -17.9529    +17.9529  |paral   |2020yCat.1350....0G
1950|HD 124351                                                                                                                                   |Star                                |14 12 58.6486440648 +04 58 09.172172928|347.7907800064084 +60.5300061514373|   9.194 -2.722  |9.26     |K              |    ~     ~    |    1|  473.395   pc  |  -4.3924     +4.3924  |paral   |2020yCat.1350....0G
1951|BD+05 2859                                                                                                                                  |Star                                |14 14 19.7797344240 +05 04 39.324509004|348.4584972894776 +60.4003751502400|   1.051 -8.183  |10.42    |A2             |    ~     ~    |    1|  421.710   pc  | -10.6703    +10.6703  |paral   |2020yCat.1350....0G
1952|HD 124657                                                                                                                                   |High Proper Motion Star             |14 14 46.6905253656 +04 42 35.770979448|348.1614691870392 +60.0455632515205|-67.735 -19.714  |9.36     |G5             |    ~     ~    |    1|   83.568   pc  |  -0.1313     +0.1313  |paral   |2020yCat.1350....0G
1953|NGC 5491                           NGC 5491                                                                                                 |Galaxy                              |14 10 57.3535357272 +06 21 53.492958720|348.8309177234074 +61.9265182797689|            ~ ~  |     ~   |~              |0.843 0.523    |    1|   77.98    Mpc |  -6.67       +6.67    |T-F     |2020ApJ...902..145K
1954|NGC 5470                           NGC 5470                                                                                                 |Galaxy towards a Group of Galaxies  |14 06 31.999 +06 01 45.86              |346.552100 +62.359022              |            ~ ~  |     ~   |~              |1.943 0.272    |    1|   19.14    Mpc |  -1.12       +1.12    |T-F     |2020ApJ...902..145K
1955|TYC 319-992-1                                                                                                                               |Star                                |14 04 48.2001690552 +04 49 47.582345496|344.2773935884674 +61.6626866889135|  -6.310 -4.338  |10.72    |~              |    ~     ~    |    1| 1413.627   pc  | -38.5680    +38.5680  |paral   |2020yCat.1350....0G
1956|BD+05 2848B                                                                                                                                 |High Proper Motion Star             |14 09 39.7652782128 +04 58 49.632000708|346.4815740630988 +61.0530284570804|-63.231 -53.102  |10.69    |~              |    ~     ~    |    1|  112.225   pc  |  -0.2305     +0.2305  |paral   |2020yCat.1350....0G
1957|TYC 320-161-1                                                                                                                               |Star                                |14 13 46.9741697808 +04 50 13.458078564|347.9372047458383 +60.3009123194149| -9.000 -18.601  |10.25    |~              |    ~     ~    |    1|  195.419   pc  |  -0.7791     +0.7791  |paral   |2020yCat.1350....0G
1958|TYC 320-308-1                                                                                                                               |High Proper Motion Star             |14 12 25.1226823632 +04 55 16.213224756|347.5091584481051 +60.5801155442769| -15.247 48.043  |10.38    |~              |    ~     ~    |    1|  208.160   pc  |  -0.8059     +0.8059  |paral   |2020yCat.1350....0G
1959|TYC 322-72-1                                                                                                                                |Star                                |14 03 53.7436495464 +05 08 15.738438588|344.2756440585946 +62.0445886117074|-12.907 -23.150  |10.64    |~              |    ~     ~    |    1|  800.961   pc  | -13.6648    +13.6648  |paral   |2020yCat.1350....0G
1960|TYC 322-110-1                                                                                                                               |Star                                |14 08 38.6870496672 +05 19 13.838070432|346.5017401257661 +61.4770441241425|-14.273 -32.596  |10.85    |~              |    ~     ~    |    1|  158.511   pc  |  -0.3693     +0.3693  |paral   |2020yCat.1350....0G
1961|TYC 322-157-1                                                                                                                               |Star                                |14 05 02.3839790880 +06 25 57.154874016|346.4578873334449 +62.9053058175978|  -26.703 8.999  |10.62    |~              |    ~     ~    |    1|  340.785   pc  |  -2.2182     +2.2182  |paral   |2020yCat.1350....0G
1962|TYC 322-198-1                                                                                                                               |Star                                |14 04 12.8567754696 +05 29 08.215754928|344.8546723632748 +62.2774302172990| -20.527 12.407  |10.21    |~              |    ~     ~    |    1|  207.624   pc  |  -0.6854     +0.6854  |paral   |2020yCat.1350....0G
1963|TYC 322-207-1                                                                                                                               |Star                                |14 04 34.5987910608 +07 05 58.999491384|347.1775070809431 +63.4995287979033|   -2.911 5.255  |10.54    |~              |    ~     ~    |    1|  386.563   pc  |  -2.6001     +2.6001  |paral   |2020yCat.1350....0G
1964|TYC 322-457-1                                                                                                                               |Star                                |14 04 58.3575948936 +05 59 44.031696108|345.8442779759267 +62.5702976328450| -11.263 -3.876  |10.91    |~              |    ~     ~    |    1| 2233.140   pc  |-112.7042   +112.7042  |paral   |2020yCat.1350....0G
1965|TYC 322-535-1                                                                                                                               |Star                                |14 08 07.8796025400 +07 04 51.609784296|348.6643872862987 +62.9258762606320|-19.112 -13.191  |10.64    |~              |    ~     ~    |    1|  238.515   pc  |  -0.9387     +0.9387  |paral   |2020yCat.1350....0G
1966|TYC 322-560-1                                                                                                                               |Star                                |14 07 24.9124251360 +06 18 14.977479636|347.2913434489465 +62.4379429027972|   5.823 -7.492  |10.38    |~              |    ~     ~    |    1|  227.511   pc  |  -1.1594     +1.1594  |paral   |2020yCat.1350....0G
1967|TYC 322-586-1                                                                                                                               |High Proper Motion Star             |14 04 30.7069502472 +07 03 14.065928712|347.0852056394341 +63.4738342506166|-74.390 -16.223  |10.80    |~              |    ~     ~    |    1|  166.423   pc  |  -0.3905     +0.3905  |paral   |2020yCat.1350....0G
1968|HD 123134                                                                                                                                   |Star                                |14 05 48.6593904168 +07 12 17.194510944|347.8575247903347 +63.3883537983998| -27.042 -6.233  |9.09     |K5             |    ~     ~    |    1|  395.695   pc  |  -6.1064     +6.1064  |paral   |2020yCat.1350....0G
1969|TYC 322-613-1                                                                                                                               |Star                                |14 08 12.0730636224 +07 03 25.207477308|348.6597313133275 +62.8963430765636|   10.112 1.704  |10.93    |~              |    ~     ~    |    1|  482.812   pc  |  -4.3824     +4.3824  |paral   |2020yCat.1350....0G
1970|TYC 322-818-1                                                                                                                               |High Proper Motion Star             |14 05 11.9355773520 +05 48 53.984058840|345.7031700288545 +62.3927550942963|-114.726 -2.076  |10.27    |~              |    ~     ~    |    1|  204.219   pc  |  -0.9175     +0.9175  |paral   |2020yCat.1350....0G
1971|TYC 322-940-1                                                                                                                               |Star                                |14 04 23.9530753368 +05 50 08.398270680|345.3879536255874 +62.5296725136345|  -28.015 7.982  |10.63    |~              |    ~     ~    |    1|  251.965   pc  |  -1.3586     +1.3586  |paral   |2020yCat.1350....0G
1972|TYC 322-972-1                                                                                                                               |Star                                |14 09 55.0884690288 +05 43 05.535267888|347.5413154080594 +61.5912826587932|   6.136 -4.368  |10.33    |~              |    ~     ~    |    1|  451.957   pc  |  -3.9423     +3.9423  |paral   |2020yCat.1350....0G
1973|TYC 323-400-1                                                                                                                               |Star                                |14 13 53.4003089376 +06 55 05.044388124|350.7691989898622 +61.8686496378611|  -8.742 -4.058  |10.25    |~              |    ~     ~    |    1| 1492.315   pc  | -42.7585    +42.7585  |paral   |2020yCat.1350....0G
1974|TYC 323-604-1                                                                                                                               |Red Giant Branch star Candidate     |14 11 42.2419310256 +05 25 24.777371892|347.8739995773869 +61.0825408016588|   -8.740 8.045  |9.83     |~              |    ~     ~    |    1|  632.911   pc  |  -7.5709     +7.5709  |paral   |2020yCat.1350....0G
1975|GSC 00323-00614                                                                                                                             |Double or Multiple Star             |14 11 02.9485180104 +05 24 47.258256420|347.5982342281551 +61.1771277133815|   -5.140 3.713  |9.910    |~              |    ~     ~    |    1|  530.701   pc  |  -5.2386     +5.2386  |paral   |2020yCat.1350....0G
1976|TYC 323-736-1                                                                                                                               |High Proper Motion Star             |14 11 40.2122404968 +06 38 05.430199596|349.4905190040365 +62.0176522806874| 37.143 -47.966  |10.93    |~              |    ~     ~    |    1|  126.929   pc  |  -0.2755     +0.2755  |paral   |2020yCat.1350....0G
1977|TYC 323-797-1                                                                                                                               |Star                                |14 14 36.4106464536 +05 21 53.538228756|348.9395473269405 +60.5768454332239| -30.778 36.655  |10.73    |~              |    ~     ~    |    1|  111.520   pc  |  -0.4539     +0.4539  |paral   |2020yCat.1350....0G
1978|TYC 323-831-1                                                                                                                               |Star                                |14 11 40.8935303832 +05 23 14.257445172|347.8177249955932 +61.0579500083039| -17.088 23.571  |10.15    |~              |    ~     ~    |    1|  270.387   pc  |  -1.6815     +1.6815  |paral   |2020yCat.1350....0G
1979|TYC 323-833-1                                                                                                                               |Star                                |14 13 49.5892977216 +05 20 49.715172672|348.6124690525376 +60.6878109869202|  -8.127 -5.914  |10.40    |~              |    ~     ~    |    1| 1480.166   pc  | -50.6096    +50.6096  |paral   |2020yCat.1350....0G
1980|TYC 323-871-1                                                                                                                               |High Proper Motion Star             |14 13 09.7371332880 +05 41 57.545458800|348.8154667608479 +61.0640870195342| 26.014 -53.325  |10.21    |~              |    ~     ~    |    1|  328.796   pc  |  -6.0540     +6.0540  |paral   |2020yCat.1350....0G
1981|TYC 323-1028-1                                                                                                                              |Star                                |14 11 21.7351912416 +05 55 32.370392100|348.4008467478895 +61.5245250053201| -13.648 19.363  |10.49    |~              |    ~     ~    |    1|  103.198   pc  |  -0.1672     +0.1672  |paral   |2020yCat.1350....0G
1982|TYC 323-1044-1                                                                                                                              |Star                                |14 13 32.7064068480 +06 50 24.531489348|350.5237170599311 +61.8671016005213| 20.650 -11.445  |10.35    |~              |    ~     ~    |    1|  349.065   pc  |  -2.1201     +2.1201  |paral   |2020yCat.1350....0G
1983|TYC 323-1357-1                                                                                                                              |Star                                |14 10 14.6847861504 +05 05 17.372466924|346.8545012232089 +61.0482103240426| 13.591 -45.138  |9.85     |~              |    ~     ~    |    1|  137.864   pc  |  -1.4483     +1.4483  |paral   |2020yCat.1350....0G
1984|NGC 5491B                          LEDA 214225                                                                                              |Galaxy                              |14 10 57.780 +06 22 18.18              |348.843165 +61.930632              |            ~ ~  |     ~   |~              | 0.47  0.38    |    0|                |                       |        |                   
1985|HD 123035                                                                                                                                   |Star                                |14 05 08.0751144840 +04 24 10.380481920|343.8919785765550 +61.2686701214635|-16.838 -14.976  |9.74     |G1V            |    ~     ~    |    1|  127.218   pc  |  -0.3172     +0.3172  |paral   |2020yCat.1350....0G
1986|HD 123049                                                                                                                                   |Star                                |14 05 14.6778379992 +04 33 19.858975416|344.1248360426692 +61.3761990766381| 10.895 -47.885  |9.39     |G0             |    ~     ~    |    1|  147.434   pc  |  -0.3891     +0.3891  |paral   |2020yCat.1350....0G
1987|HD 122849                                                                                                                                   |Star                                |14 04 09.9141056640 +04 10 41.778640308|343.2117893787129 +61.2262787727970|  -36.523 2.404  |8.97     |K0/1III        |    ~     ~    |    1|  433.971   pc  |  -3.3523     +3.3523  |paral   |2020yCat.1350....0G
1988|HD 122883                                                                                                                                   |Red Giant Branch star Candidate     |14 04 25.6948282464 +04 03 28.286398620|343.1789056275179 +61.0900833787139| 27.265 -16.217  |9.28     |K2/3V          |    ~     ~    |    1|  574.053   pc  |  -4.5806     +4.5806  |paral   |2020yCat.1350....0G
1989|HD 122949                                                                                                                                   |Star                                |14 04 45.3181899168 +04 15 11.985037668|343.5511384084896 +61.2022995477945|  2.606 -10.337  |9.43     |K0III          |    ~     ~    |    1|  549.451   pc  |  -4.8605     +4.8605  |paral   |2020yCat.1350....0G
1990|BD+04 2821                                                                                                                                  |Red Giant Branch star               |14 04 10.7105693376 +03 37 36.384143628|342.5657009815712 +60.7723507395641|  2.749 -15.079  |10.04    |K2             |    ~     ~    |    1|  942.418   pc  | -15.5427    +15.5427  |paral   |2020yCat.1350....0G
1991|HD 123192                                                                                                                                   |Star                                |14 06 10.1322926688 +03 28 23.722937400|343.2153083945515 +60.3620834355915|    7.650 4.654  |9.53     |F3V            |    ~     ~    |    1|  165.829   pc  |  -0.5472     +0.5472  |paral   |2020yCat.1350....0G
1992|HD 122867                                                                                                                                   |Star                                |14 04 19.3768145928 +02 36 27.120653568|341.4684727932196 +59.9089770580510|  -25.171 6.469  |8.28     |K1III/IV       |    ~     ~    |    1|  178.485   pc  |  -1.0895     +1.0895  |paral   |2020yCat.1350....0G
1993|HD 123175                                                                                                                                   |Eclipsing Binary                    |14 05 59.8725650880 +03 14 30.342051456|342.8766278526509 +60.1971031531289| -30.196 -0.379  |9.50     |F3V            |    ~     ~    |    1|  242.819   pc  |  -2.6532     +2.6532  |paral   |2020yCat.1350....0G
1994|BD+03 2852                                                                                                                                  |Star                                |14 06 03.0393524568 +03 11 39.888968244|342.8438878121568 +60.1507325379852|-28.709 -27.207  |10.29    |F8             |    ~     ~    |    1|  319.846   pc  |  -1.8107     +1.8107  |paral   |2020yCat.1350....0G
1995|BD+03 2854                                                                                                                                  |Star                                |14 06 12.9272807928 +03 16 06.793839264|342.9970469353919 +60.1879388515266|-38.437 -11.181  |9.29     |K0             |    ~     ~    |    1|  508.311   pc  |  -6.7437     +6.7437  |paral   |2020yCat.1350....0G
1996|HD 123726                                                                                                                                   |High Proper Motion Star             |14 09 19.7611878720 +04 39 19.908452340|345.9366272708072 +60.8469812439755| 53.955 -36.081  |9.42     |G5             |    ~     ~    |    1|   88.373   pc  |  -0.1554     +0.1554  |paral   |2020yCat.1350....0G
1997|BD+05 2846C                                                                                                                                 |Star                                |14 09 19.0541400216 +04 40 14.404575216|345.9507782046704 +60.8607752547861| -4.679 -23.483  |10.23    |~              |    ~     ~    |    1|  608.606   pc  |  -7.5932     +7.5932  |paral   |2020yCat.1350....0G
1998|HD 124035                                                                                                                                   |High Proper Motion Star             |14 10 55.6310079877 +04 24 16.278878299|346.2668527835780 +60.4050081115605|-137.491 27.221  |8.50     |F8IV/V         |    ~     ~    |    1|   62.2952  pc  |  -0.5824     +0.5824  |paral   |2020yCat.1350....0G
1999|BD+04 2830                                                                                                                                  |High Proper Motion Star             |14 07 42.7181542200 +04 01 50.359731312|344.5101865011746 +60.5895002312271| -51.320 -6.535  |10.96    |G0             |    ~     ~    |    1|  262.805   pc  |  -8.2465     +8.2465  |paral   |2020yCat.1350....0G
2000|HD 123861                                                                                                                                   |Star                                |14 09 57.2425799544 +04 00 56.378102148|345.4004272405786 +60.2435170640662| -5.250 -48.256  |8.91     |F6/8V          |    ~     ~    |    1|  183.503   pc  |  -0.7442     +0.7442  |paral   |2020yCat.1350....0G
2001|BD+04 2835                                                                                                                                  |Star                                |14 11 08.6745014496 +04 07 30.914374728|346.0092276950737 +60.1508161408473| -9.432 -12.618  |10.74    |G0             |    ~     ~    |    1|  370.274   pc  |  -2.8243     +2.8243  |paral   |2020yCat.1350....0G
2002|HD 124259                                                                                                                                   |Double or Multiple Star             |14 12 21.70869 +03 52 02.5377          |346.17521932 +59.76126373          |   -68.31 54.32  |9.458    |G5V            |0.0050  0.0    |    0|                |                       |        |                   
2003|HD 124460                                                                                                                                   |High Proper Motion Star             |14 13 41.9921372568 +04 17 47.791139568|347.2246637264162 +59.8930521591088|-16.531 -57.254  |8.24     |F5/6V          |    ~     ~    |    1|  118.300   pc  |  -0.3723     +0.3723  |paral   |2020yCat.1350....0G
2004|HD 124550                                                                                                                                   |Star                                |14 14 10.9889578968 +03 57 46.793607912|347.0003445310318 +59.5568550636418|-12.105 -10.639  |8.70     |M1III          |    ~     ~    |    1|  663.967   pc  | -15.7384    +15.7384  |paral   |2020yCat.1350....0G
2005|HD 124698                                                                                                                                   |High Proper Motion Star             |14 14 57.7670470368 +03 46 33.160695924|347.0716735855151 +59.2894344145184|  8.629 -62.315  |9.58     |F7V            |    ~     ~    |    1|  157.488   pc  |  -4.4967     +4.4967  |paral   |2020yCat.1350....0G
2006|BD+04 2831                                                                                                                                  |Star                                |14 08 36.4944289296 +03 22 02.584596252|344.0863065743737 +59.9218892596045| -5.181 -25.893  |9.93     |K5             |    ~     ~    |    1|  816.927   pc  | -14.6821    +14.6821  |paral   |2020yCat.1350....0G
2007|HD 124067                                                                                                                                   |Star                                |14 11 10.7274889800 +03 34 32.578962528|345.3586836153481 +59.7083031682109| 38.623 -22.594  |10.00    |F3V            |    ~     ~    |    1|  203.683   pc  |  -1.1201     +1.1201  |paral   |2020yCat.1350....0G
2008|HD 124352                                                                                                                                   |Star                                |14 12 56.6157 +03 41 45.123            |346.1951104 +59.5368197            |      -20.8 2.1  |9.96     |F8IV           |    ~     ~    |    0|                |                       |        |                   
2009|V* FS Vir                                                                                                                                   |Long-Period Variable Candidate      |14 14 53.0200376136 +03 20 09.183163632|346.5117047391648 +58.9556668322120|-49.053 -26.521  |6.45     |M3III          |    ~     ~    |    1|  251.332   pc  |  -4.9587     +4.9587  |paral   |2020yCat.1350....0G
2010|BD+03 2855                                                                                                                                  |Double or Multiple Star             |14 06 17.66072 +03 14 08.4826          |342.99156310 +60.14972437          |  -329.17 -3.76  |10.37    |M0             |    ~     ~    |    0|                |                       |        |                   
2011|HD 123739                                                                                                                                   |Star                                |14 09 28.0893437400 +02 47 51.285214356|343.7718015451648 +59.3341174800823| -41.879 -0.285  |6.79     |K0III          |    ~     ~    |    1|  175.033   pc  |  -1.1795     +1.1795  |paral   |2020yCat.1350....0G
2012|HD 124001                                                                                                                                   |Star                                |14 10 49.6311091056 +03 04 39.126786816|344.6330063724735 +59.3611462348736|   -6.010 2.573  |9.85     |A5IV           |    ~     ~    |    1|  373.315   pc  |  -2.8152     +2.8152  |paral   |2020yCat.1350....0G
2013|HD 124627                                                                                                                                   |High Proper Motion Star             |14 14 38.0338765320 +02 29 47.150397852|345.4354116952585 +58.3272553462865|-54.475 -11.535  |9.15     |F0V            |    ~     ~    |    1|  185.667   pc  |  -0.8101     +0.8101  |paral   |2020yCat.1350....0G
2014|V* CU Vir                                                                                                                                   |alpha2 CVn Variable                 |14 12 15.8054758 +02 24 33.953395      |344.4271853847 +58.6103168784      |  -42.59 -26.70  |5.02     |ApSi           |    ~     ~    |    1|   71.7535  pc  |  -1.3391     +1.3391  |paral   |2018yCat.1345....0G
2015|TYC 316-65-1                                                                                                                                |Star                                |14 04 47.3817716952 +02 28 21.246620772|341.5122444831163 +59.7320009539606|  -32.731 2.308  |10.42    |~              |    ~     ~    |    1|  240.142   pc  |  -1.1534     +1.1534  |paral   |2020yCat.1350....0G
2016|TYC 316-122-1                                                                                                                               |Star                                |14 09 48.6233497728 +02 26 46.091534604|343.5090870885977 +58.9984305685350|  28.809 23.154  |10.41    |~              |    ~     ~    |    1|  132.647   pc  |  -0.3114     +0.3114  |paral   |2020yCat.1350....0G
2017|2MASS J14044616+0231068                                                                                                                     |Red Giant Branch star               |14 04 46.1682909240 +02 31 07.058022924|341.5547265552490 +59.7730980842472|-14.952 -20.517  |9.86     |~              |    ~     ~    |    1|  404.384   pc  |  -2.9108     +2.9108  |paral   |2020yCat.1350....0G
2018|TYC 319-106-1                                                                                                                               |Spectroscopic Binary                |14 08 21.8184965520 +02 43 58.215433620|343.2567574649449 +59.4412332754726|-102.891 -64.355 |9.87     |~              |    ~     ~    |    1|   85.443   pc  |  -0.2081     +0.2081  |paral   |2020yCat.1350....0G
2019|2MASS J14045437+0246331                                                                                                                     |Red Giant Branch star               |14 04 54.3751274640 +02 46 33.183143652|341.8972671192615 +59.9674803356205|    2.119 2.463  |9.91     |~              |    ~     ~    |    1|  944.555   pc  | -21.3232    +21.3232  |paral   |2020yCat.1350....0G
2020|TYC 319-125-1                                                                                                                               |Star                                |14 07 54.9287045328 +02 46 28.509000996|343.1238821160992 +59.5398054432830|-29.150 -13.094  |10.13    |~              |    ~     ~    |    1|  279.916   pc  |  -1.6689     +1.6689  |paral   |2020yCat.1350....0G
2021|TYC 319-210-1                                                                                                                               |Star                                |14 07 27.5453146752 +03 33 15.444882324|343.8394745728130 +60.2412812343968| 31.618 -13.936  |10.89    |~              |    ~     ~    |    1|  317.370   pc  | -15.2294    +15.2294  |paral   |2020yCat.1350....0G
2022|TYC 319-263-1                                                                                                                               |Star                                |14 05 50.9875163160 +04 11 09.378117960|343.9284280570221 +60.9884092110002|  0.008 -13.893  |10.36    |~              |    ~     ~    |    1|  320.616   pc  |  -2.6110     +2.6110  |paral   |2020yCat.1350....0G
2023|TYC 319-268-1                                                                                                                               |Star                                |14 08 59.5654379976 +04 01 25.926035304|345.0231483466380 +60.3939728817761|-12.628 -20.549  |10.21    |~              |    ~     ~    |    1|  167.647   pc  |  -0.6296     +0.6296  |paral   |2020yCat.1350....0G
2024|TYC 319-376-1                                                                                                                               |Star                                |14 07 09.4569235252 +03 49 21.259022100|344.0336513774233 +60.5028480309909|     -42.5 23.6  |10.78    |~              |    ~     ~    |    0|                |                       |        |                   
2025|TYC 319-689-1                                                                                                                               |Star                                |14 06 51.3347345808 +04 01 40.671425496|344.1551321557336 +60.7133387955458|  14.232 -4.895  |10.94    |~              |    ~     ~    |    1|  427.570   pc  |  -2.7240     +2.7240  |paral   |2020yCat.1350....0G
2026|TYC 319-849-1                                                                                                                               |Star                                |14 04 33.8627047992 +03 54 28.805160924|343.0581493014501 +60.9480052867050|-10.452 -10.258  |10.81    |~              |    ~     ~    |    1|  361.246   pc  | -13.3500    +13.3500  |paral   |2020yCat.1350....0G
2027|TYC 319-919-1                                                                                                                               |Star                                |14 07 34.5943024032 +04 04 56.106679260|344.5170045143983 +60.6510716911976|   -9.340 8.694  |10.98    |~              |    ~     ~    |    1| 1019.680   pc  | -15.5962    +15.5962  |paral   |2020yCat.1350....0G
2028|TYC 320-11-1                                                                                                                                |Star                                |14 11 35.4768236952 +02 43 39.162722952|344.5285487159746 +58.9661492632731|-25.304 -11.846  |10.39    |~              |    ~     ~    |    0|                |                       |        |                   
2029|TYC 320-25-1                                                                                                                                |Star                                |14 10 43.1136789936 +02 40 45.911759700|344.1314681469614 +59.0556716488036| 40.961 -18.067  |10.67    |~              |    ~     ~    |    1|  239.149   pc  |  -0.9780     +0.9780  |paral   |2020yCat.1350....0G
2030|TYC 320-34-1                                                                                                                                |Star                                |14 12 11.1697742328 +02 35 08.978346780|344.5979075035813 +58.7639905164932|  -32.467 2.468  |10.52    |~              |    ~     ~    |    1|  380.431   pc  |  -2.7209     +2.7209  |paral   |2020yCat.1350....0G
2031|TYC 320-368-1                                                                                                                               |Star                                |14 13 01.3130723592 +04 35 27.931594560|347.3282289712815 +60.2286194305230|-10.310 -38.359  |10.67    |~              |    ~     ~    |    1|  244.912   pc  |  -1.0557     +1.0557  |paral   |2020yCat.1350....0G
2032|TYC 320-417-1                                                                                                                               |Star                                |14 14 10.4849530272 +04 40 01.209908424|347.8735585597744 +60.1073824164250| -0.917 -17.118  |10.99    |~              |    ~     ~    |    1|  246.585   pc  |  -2.3045     +2.3045  |paral   |2020yCat.1350....0G
2033|TYC 320-445-1                                                                                                                               |Star                                |14 13 32.7900109752 +03 18 37.505191608|345.9680057981425 +59.1395895488657| 14.099 -10.590  |10.64    |~              |    ~     ~    |    1|  689.417   pc  | -15.8274    +15.8274  |paral   |2020yCat.1350....0G
2034|TYC 320-556-1                                                                                                                               |Star                                |14 10 15.2012879376 +03 18 25.933077072|344.6742476589632 +59.6310083956794|  -6.535 -4.791  |10.48    |~              |    ~     ~    |    1|  943.841   pc  | -16.2132    +16.2132  |paral   |2020yCat.1350....0G
2035|TYC 320-581-1                                                                                                                               |Star                                |14 12 33.6706115016 +02 57 32.865611436|345.1737992498699 +59.0080539041326|  7.657 -16.433  |10.44    |~              |    ~     ~    |    1|  269.753   pc  |  -1.4917     +1.4917  |paral   |2020yCat.1350....0G
2036|TYC 320-1153-1                                                                                                                              |High Proper Motion Star             |14 12 04.0235359776 +04 11 41.658119484|346.4597660795500 +60.0651283738577| -51.574 14.999  |10.73    |~              |    ~     ~    |    1|  163.159   pc  |  -0.5697     +0.5697  |paral   |2020yCat.1350....0G
2037|TYC 320-1199-1                                                                                                                              |High Proper Motion Star             |14 10 37.1275250640 +04 14 35.491880004|345.9444947749466 +60.3242025241986|-60.789 -31.642  |10.07    |~              |    ~     ~    |    1|  229.647   pc  |  -1.1761     +1.1761  |paral   |2020yCat.1350....0G
2038|HD 122910                                                                                                                                   |Star                                |14 04 37.4271877872 +02 17 51.115045704|341.2519183368803 +59.6092233742978|  -38.854 0.392  |6.270    |K0IV           |    ~     ~    |    1|  136.286   pc  |  -1.8128     +1.8128  |paral   |2020yCat.1350....0G
2039|HD 123157                                                                                                                                   |High Proper Motion Star             |14 05 55.2147877704 +02 04 01.547012928|341.5310698774853 +59.2379618654422|-68.698 -16.262  |9.71     |G1V            |    ~     ~    |    1|  174.508   pc  |  -0.4842     +0.4842  |paral   |2020yCat.1350....0G
2040|BD+02 2767                                                                                                                                  |High Proper Motion Star             |14 04 16.2550153584 +01 42 15.966748260|340.4695282085040 +59.1611284220139|-100.316 -89.876 |10.38    |K0             |    ~     ~    |    1|   94.530   pc  |  -0.1778     +0.1778  |paral   |2020yCat.1350....0G
2041|HD 123176                                                                                                                                   |Star                                |14 06 06.2210644872 +01 30 50.968132416|341.0123348541753 +58.7517046083969|    2.020 8.173  |8.64     |F0IV/V         |    ~     ~    |    0|                |                       |        |                   
2042|HD 122785                                                                                                                                   |Star                                |14 03 50.8592858160 +00 35 35.398168584|339.1538745810184 +58.2782040024148|  -22.879 0.447  |9.54     |G2/3V          |    ~     ~    |    1|  219.346   pc  |  -0.9238     +0.9238  |paral   |2020yCat.1350....0G
2043|HD 123209                                                                                                                                   |Star                                |14 06 17.5766995512 +00 58 28.664216976|340.5241446991093 +58.2738814068035|   -2.128 0.324  |9.13     |K0III          |    ~     ~    |    1|  480.423   pc  |  -4.4546     +4.4546  |paral   |2020yCat.1350....0G
2044|BD+00 3132                                                                                                                                  |Star                                |14 05 51.5785032480 +00 08 04.071516720|339.5022914170370 +57.6230539996947|  -6.913 -8.079  |10.13    |K0             |    ~     ~    |    1|  749.176   pc  | -12.1794    +12.1794  |paral   |2020yCat.1350....0G
2045|BD+02 2777                                                                                                                                  |Star                                |14 10 02.3265756888 +02 16 39.043032924|343.4101535398555 +58.8279040368407| -29.363 11.293  |9.87     |K2             |    ~     ~    |    1|  366.300   pc  |  -2.0797     +2.0797  |paral   |2020yCat.1350....0G
